From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Ozone
03-02-2025 00:00,04-02-2025 00:00,179.73,281.64,187.1,4.59,0.47,1.21
04-02-2025 00:00,05-02-2025 00:00,None,None,236.67,1.77,0.98,0.9
05-02-2025 00:00,06-02-2025 00:00,None,1,232.23,1.79,0.87,0.9
06-02-2025 00:00,07-02-2025 00:00,1,1,128.78,1.8,1.19,0.9
07-02-2025 00:00,08-02-2025 00:00,75.74,194.11,86.49,4.45,1.02,6.89
08-02-2025 00:00,09-02-2025 00:00,92.55,246.29,95.78,8.98,1.42,6.16
09-02-2025 00:00,10-02-2025 00:00,140.99,327.78,103.01,10.77,1.85,5.38
10-02-2025 00:00,11-02-2025 00:00,168.25,438.34,106.32,9.63,2.25,5.57
11-02-2025 00:00,12-02-2025 00:00,219.66,439.93,109.66,14.58,2.35,9.6
12-02-2025 00:00,13-02-2025 00:00,99.96,276.45,66.28,8.98,1.18,9.96
13-02-2025 00:00,14-02-2025 00:00,46.42,240.79,54.65,15.25,0.48,25.4
14-02-2025 00:00,15-02-2025 00:00,68.31,187.69,76.21,18.57,0.9,9.15
15-02-2025 00:00,16-02-2025 00:00,117.14,316.55,83.83,11.81,2.1,6.69
16-02-2025 00:00,17-02-2025 00:00,189,355.54,73.31,12.51,1.77,14
17-02-2025 00:00,18-02-2025 00:00,156.08,356.85,78.56,16.49,2.24,8.1
18-02-2025 00:00,19-02-2025 00:00,94.45,259.63,70.17,18.7,2.01,8.92
19-02-2025 00:00,20-02-2025 00:00,99.19,256.38,64.47,7.58,1.12,11.23
20-02-2025 00:00,21-02-2025 00:00,70.3,152.47,41.27,12.76,0.49,14.41
21-02-2025 00:00,22-02-2025 00:00,86.31,174.08,69.87,9.9,2.08,18.07
22-02-2025 00:00,23-02-2025 00:00,60.04,131.12,57.08,8.2,1.51,9.06
23-02-2025 00:00,24-02-2025 00:00,75.08,177.92,84.64,17.74,1.17,16.08
24-02-2025 00:00,25-02-2025 00:00,127.33,244.56,91.65,8.62,1.72,12.04
25-02-2025 00:00,26-02-2025 00:00,99.35,272.12,98.33,19.27,2.29,15.02
26-02-2025 00:00,27-02-2025 00:00,142.38,346.75,110.35,22,3.79,11.56
27-02-2025 00:00,28-02-2025 00:00,123.29,286.81,80.57,16.83,2.48,5.14
28-02-2025 00:00,01-03-2025 00:00,85.46,131.46,54.96,20.15,1.75,5.86
01-03-2025 00:00,02-03-2025 00:00,70.44,128.52,84.89,18.04,1.46,7.34
02-03-2025 00:00,03-03-2025 00:00,85.46,192.38,105.2,26.86,1.54,10.12
03-03-2025 00:00,04-03-2025 00:00,68.28,228.32,121.92,47.73,1.28,17.94
04-03-2025 00:00,05-03-2025 00:00,60.29,193.92,97.52,14.11,1.46,12.34
05-03-2025 00:00,06-03-2025 00:00,36.03,164.67,76.62,10.84,1.19,20.32
06-03-2025 00:00,07-03-2025 00:00,60.8,208.88,96.94,28.63,2.16,19.11
07-03-2025 00:00,08-03-2025 00:00,110.22,272.07,96.92,15.91,2.51,12.76
08-03-2025 00:00,09-03-2025 00:00,83.38,238.5,89.04,5.1,1.92,13.64
09-03-2025 00:00,10-03-2025 00:00,120.26,305.3,88.25,12.34,2.32,17.59
10-03-2025 00:00,11-03-2025 00:00,99.5,237.91,75.22,22.78,1.8,25.76
11-03-2025 00:00,12-03-2025 00:00,136.33,373.7,111.03,18.87,2.27,18.08
12-03-2025 00:00,13-03-2025 00:00,94.47,270.39,87.58,7.21,1.49,12.56
13-03-2025 00:00,14-03-2025 00:00,91,238.05,81.73,17.92,1.41,15.21
14-03-2025 00:00,15-03-2025 00:00,108.17,212.54,82.02,18.63,2.39,14.84
15-03-2025 00:00,16-03-2025 00:00,34.23,86.34,59.7,14.19,1.08,15.57
16-03-2025 00:00,17-03-2025 00:00,43.39,124.22,75.87,13.76,1.17,15.41
17-03-2025 00:00,18-03-2025 00:00,57,135.58,77.38,12.56,1.24,15.08
18-03-2025 00:00,19-03-2025 00:00,51.23,135.62,78.03,12.77,1.35,17.2
19-03-2025 00:00,20-03-2025 00:00,77,199.96,80.93,13.29,2.26,14.57
20-03-2025 00:00,21-03-2025 00:00,63.25,204.96,73.64,6.68,2.48,13.8
21-03-2025 00:00,22-03-2025 00:00,58.17,202.91,69.23,11.35,2.41,16.69
22-03-2025 00:00,23-03-2025 00:00,75.79,242.82,80.79,14.33,2.6,14.6
23-03-2025 00:00,24-03-2025 00:00,77.62,264.2,87.51,6.76,3.03,20.63
24-03-2025 00:00,25-03-2025 00:00,113.96,342.88,92.79,14.83,2.93,19.8
25-03-2025 00:00,26-03-2025 00:00,130.92,318.78,95.73,16.23,3.99,20.85
26-03-2025 00:00,27-03-2025 00:00,156.11,364.17,87.83,34.05,4.5,14.13
27-03-2025 00:00,28-03-2025 00:00,122.69,423.83,67.25,16.87,3.92,7.92
28-03-2025 00:00,29-03-2025 00:00,67.84,310.42,45.11,11.66,2.27,14.2
29-03-2025 00:00,30-03-2025 00:00,49.4,189.78,45.79,5.22,1.59,25.02
30-03-2025 00:00,31-03-2025 00:00,45.95,157.88,50.85,20.88,2.05,25.05
31-03-2025 00:00,01-04-2025 00:00,74.42,172.26,59.1,14.89,2.11,19.86
01-04-2025 00:00,02-04-2025 00:00,60.25,197.67,55.08,9.72,2.23,22.91
02-04-2025 00:00,03-04-2025 00:00,95.26,280.46,65.76,18.81,3.26,15.89
03-04-2025 00:00,04-04-2025 00:00,130.95,318.54,75.85,18.53,4,13.71
04-04-2025 00:00,05-04-2025 00:00,96.18,318.17,69.57,12.23,3.44,16.85
05-04-2025 00:00,06-04-2025 00:00,72.05,204.88,57.59,15.83,2.46,16.8
06-04-2025 00:00,07-04-2025 00:00,86.16,247.04,68.37,13.28,3.4,14.67
07-04-2025 00:00,08-04-2025 00:00,148.25,371.75,69.22,25.1,4.28,14.51
08-04-2025 00:00,09-04-2025 00:00,101.57,297.04,50.5,13.78,2.9,17.22
09-04-2025 00:00,10-04-2025 00:00,93.81,295.54,43.55,12.17,3.67,15.06
10-04-2025 00:00,11-04-2025 00:00,78.4,296.76,58.6,37.06,2.25,13.15
11-04-2025 00:00,12-04-2025 00:00,39.87,152.02,36.75,144.49,1.93,13.18
12-04-2025 00:00,13-04-2025 00:00,37.42,118.58,51.04,14.98,3.7,19.65
13-04-2025 00:00,14-04-2025 00:00,61,180.62,86.87,11.37,1.53,24.18
14-04-2025 00:00,15-04-2025 00:00,61.33,231.96,64.33,9.12,1.11,19.59
15-04-2025 00:00,16-04-2025 00:00,56.12,201.25,56.55,6.88,1.63,24.33
16-04-2025 00:00,17-04-2025 00:00,81.58,259.54,63.49,10.71,2.17,21.83
17-04-2025 00:00,18-04-2025 00:00,80.54,267.21,67.55,13.99,2.41,31.23
18-04-2025 00:00,19-04-2025 00:00,71.62,259.54,45,26.38,2.41,33.76
19-04-2025 00:00,20-04-2025 00:00,41.03,163.31,41.75,22.04,2.62,16.41
20-04-2025 00:00,21-04-2025 00:00,55.83,185.83,42.02,15.53,2.42,22.28
21-04-2025 00:00,22-04-2025 00:00,74,275.04,83.59,25.51,3.19,17.39
22-04-2025 00:00,23-04-2025 00:00,87.97,297.82,108.82,22.99,3.86,16.98
23-04-2025 00:00,24-04-2025 00:00,76.52,279.94,107.04,None,3.1,24.48
24-04-2025 00:00,25-04-2025 00:00,98.05,317.42,114.56,45.05,3.92,21.48
25-04-2025 00:00,26-04-2025 00:00,147.54,374.04,106.15,34.17,3.36,21.5
26-04-2025 00:00,27-04-2025 00:00,132.76,345.42,112.72,6.98,2.73,31.41
27-04-2025 00:00,28-04-2025 00:00,96.88,305.96,95.87,10.85,1.53,26.84
28-04-2025 00:00,29-04-2025 00:00,116.42,346.79,73.61,12.37,1.82,33.65
29-04-2025 00:00,30-04-2025 00:00,72.52,237.83,49.69,10.86,1.52,31.06
30-04-2025 00:00,01-05-2025 00:00,70.73,227.5,46.86,13.29,1.64,23.81
01-05-2025 00:00,02-05-2025 00:00,85.39,204.17,44.75,26.23,1.83,26.71
02-05-2025 00:00,03-05-2025 00:00,54.83,147.65,53.71,15.39,1.77,18.42
03-05-2025 00:00,04-05-2025 00:00,98.33,222,65.39,20.64,2.57,11.84
04-05-2025 00:00,05-05-2025 00:00,92.12,240.92,65.82,17.71,2.52,15.12
05-05-2025 00:00,06-05-2025 00:00,41.88,125.96,57.05,15.2,1.44,17.02
06-05-2025 00:00,07-05-2025 00:00,61.54,155.83,59.07,17.11,1.37,17.64
07-05-2025 00:00,08-05-2025 00:00,56.92,139.96,57.9,19.03,2.12,19.27
08-05-2025 00:00,09-05-2025 00:00,102.29,214.71,63.67,75.39,2.02,9.66
09-05-2025 00:00,10-05-2025 00:00,69.75,178,58.17,12.58,2.55,11.47
10-05-2025 00:00,11-05-2025 00:00,117.88,255.08,66.51,13.89,1.82,11.16
11-05-2025 00:00,12-05-2025 00:00,82.25,211.88,59.95,8.86,1.6,17.2
12-05-2025 00:00,13-05-2025 00:00,50.57,173.46,73.81,9.35,1.31,26.43
13-05-2025 00:00,14-05-2025 00:00,26.22,146.54,61.85,9.46,1.2,16.8
14-05-2025 00:00,15-05-2025 00:00,67.08,247.65,65.37,11.38,1.55,12.42
15-05-2025 00:00,16-05-2025 00:00,205.3,412.74,98.39,23.06,0.46,15.52
16-05-2025 00:00,17-05-2025 00:00,93.21,327.46,87.33,28.01,1.44,28.21
17-05-2025 00:00,18-05-2025 00:00,59.89,201.08,87.96,21.54,1.12,10.58
18-05-2025 00:00,19-05-2025 00:00,66.42,218.67,74.06,23.49,1.23,16.26
19-05-2025 00:00,20-05-2025 00:00,75.91,227.83,59.17,18.87,0.98,14.61
20-05-2025 00:00,21-05-2025 00:00,72.86,238.67,66.21,21.25,1.11,18.74
21-05-2025 00:00,22-05-2025 00:00,67.04,205.39,56.54,33.01,1.74,16.24
22-05-2025 00:00,23-05-2025 00:00,33.21,85.17,57.73,28.15,1.47,17.8
23-05-2025 00:00,24-05-2025 00:00,46.83,116.67,55.35,26.69,1.4,22.31
24-05-2025 00:00,25-05-2025 00:00,55.79,150.25,49.96,21.19,1.1,22.5
25-05-2025 00:00,26-05-2025 00:00,34.64,90,72.16,24.17,1.27,12.6
26-05-2025 00:00,27-05-2025 00:00,49.6,116.1,52.3,30.23,1.72,19.56
27-05-2025 00:00,28-05-2025 00:00,51.73,123.82,43.92,19.88,1.4,15.39
28-05-2025 00:00,29-05-2025 00:00,61.46,168.96,49.54,23.4,1.49,17.43
29-05-2025 00:00,30-05-2025 00:00,52.7,153.17,51.14,23.51,1.59,16.23
30-05-2025 00:00,31-05-2025 00:00,69.42,238.75,70.56,28.55,1.93,7.23
31-05-2025 00:00,01-06-2025 00:00,99.5,344.92,74.26,27.3,2.16,23.91
01-06-2025 00:00,02-06-2025 00:00,49.08,246.63,62.44,26.79,0.99,8.73
02-06-2025 00:00,03-06-2025 00:00,45.08,182.58,65,23.66,1.51,19.25
03-06-2025 00:00,04-06-2025 00:00,48.67,202.21,65.11,27.89,1.26,11.83
04-06-2025 00:00,05-06-2025 00:00,56.44,187.88,62.82,41.82,0.85,11.55
05-06-2025 00:00,06-06-2025 00:00,71.07,224.8,70.25,26.05,0.76,32.43
06-06-2025 00:00,07-06-2025 00:00,52.96,229.33,74.16,17.77,0.79,39.93
07-06-2025 00:00,08-06-2025 00:00,76.31,256.08,65.98,30.63,0.83,30.27
08-06-2025 00:00,09-06-2025 00:00,87.04,282.04,69.4,30.41,0.96,38.32
09-06-2025 00:00,10-06-2025 00:00,81.58,325.42,87.02,26.51,1.06,12.08
10-06-2025 00:00,11-06-2025 00:00,61.5,344.96,78.62,21.44,1.24,30.07
11-06-2025 00:00,12-06-2025 00:00,83.08,322.42,69.98,28.28,1.08,30.77
12-06-2025 00:00,13-06-2025 00:00,74.12,198.33,39.58,23.12,0.94,11.21
13-06-2025 00:00,14-06-2025 00:00,52.59,238.79,59.02,28.13,0.88,22.5
14-06-2025 00:00,15-06-2025 00:00,66.33,176.92,53.71,43.04,1.06,31.48
15-06-2025 00:00,16-06-2025 00:00,43.75,161.62,54.24,24.13,0.86,22.72
16-06-2025 00:00,17-06-2025 00:00,43.71,116.75,50.66,69.81,0.99,21.42
17-06-2025 00:00,18-06-2025 00:00,38.92,93.42,51.97,22.67,0.93,13.08
18-06-2025 00:00,19-06-2025 00:00,45.25,87.38,52.65,23.22,0.85,15.73
19-06-2025 00:00,20-06-2025 00:00,36.75,94.62,43.74,34.54,0.8,7.18
20-06-2025 00:00,21-06-2025 00:00,32.11,74.82,35.44,19.8,0.72,8.02
21-06-2025 00:00,22-06-2025 00:00,31.3,80.15,32.74,48.01,1.33,19.11
22-06-2025 00:00,23-06-2025 00:00,37.38,99.54,37.08,21.11,1.04,13.76
23-06-2025 00:00,24-06-2025 00:00,47.42,111.83,33.49,22.29,1.13,16.85
24-06-2025 00:00,25-06-2025 00:00,46.65,99.83,37.19,44.24,1.33,12.27
25-06-2025 00:00,26-06-2025 00:00,68.52,139.08,32.53,18.49,1.26,12.4
26-06-2025 00:00,27-06-2025 00:00,27.96,77.04,28.06,17.78,0.84,2.08
27-06-2025 00:00,28-06-2025 00:00,20.58,72.08,29.34,17.98,0.77,6.83
28-06-2025 00:00,29-06-2025 00:00,31.42,101.83,38.33,20.13,1.07,5.2
29-06-2025 00:00,30-06-2025 00:00,35.46,75.58,39.07,18.86,1.06,1.84
30-06-2025 00:00,01-07-2025 00:00,33.44,68.74,52.27,21.85,1.28,4.63
01-07-2025 00:00,02-07-2025 00:00,30.2,75.64,43.18,18.02,1,4.93
02-07-2025 00:00,03-07-2025 00:00,26.83,88.54,34.86,18.2,0.93,3.23
03-07-2025 00:00,04-07-2025 00:00,25.54,71.83,29.66,12.72,0.81,6.03
04-07-2025 00:00,05-07-2025 00:00,28.96,74.25,35.67,18.17,1.09,4.67
05-07-2025 00:00,06-07-2025 00:00,37.54,94.62,39.07,26.03,0.97,1.69
06-07-2025 00:00,07-07-2025 00:00,49.54,120.33,34.32,26.54,1.08,3.04
07-07-2025 00:00,08-07-2025 00:00,35.65,86.04,70.89,20.8,1.16,5.85
08-07-2025 00:00,09-07-2025 00:00,43.16,149.92,49.01,30.58,1.21,2.08
09-07-2025 00:00,10-07-2025 00:00,25.81,92,49.59,26.33,0.91,6.79
10-07-2025 00:00,11-07-2025 00:00,27.95,59.59,53.71,19.74,1.05,6.99
11-07-2025 00:00,12-07-2025 00:00,56.8,113.22,60.55,27.03,1.23,8.3
12-07-2025 00:00,13-07-2025 00:00,64.62,129.54,56.95,23.55,1.28,8.45
13-07-2025 00:00,14-07-2025 00:00,43.18,95.75,50.51,23.19,1,4.46
14-07-2025 00:00,15-07-2025 00:00,22.77,43.57,39.67,19.57,0.88,1.31
15-07-2025 00:00,16-07-2025 00:00,21.97,45.99,33.14,21.08,0.78,3.17
16-07-2025 00:00,17-07-2025 00:00,34.79,81.62,37.67,23.07,0.9,2.08
17-07-2025 00:00,18-07-2025 00:00,27.92,70.3,35.98,26.46,0.74,2.37
18-07-2025 00:00,19-07-2025 00:00,32.25,58.14,40.08,19.94,0.84,3.02
19-07-2025 00:00,20-07-2025 00:00,22.33,48,31.3,18.5,0.75,4.07
20-07-2025 00:00,21-07-2025 00:00,36.04,103.62,44.87,19.34,0.81,6.88
21-07-2025 00:00,22-07-2025 00:00,56.71,114.79,47.96,23.94,1.45,2.76
22-07-2025 00:00,23-07-2025 00:00,60.67,110.79,58.58,24.78,1.32,2.89
23-07-2025 00:00,24-07-2025 00:00,37.74,76.83,48.06,18.97,1.29,1.49
24-07-2025 00:00,25-07-2025 00:00,51.57,134.9,49.6,25.91,0.72,4.43
25-07-2025 00:00,26-07-2025 00:00,54.96,204.88,48.77,21.86,0.68,5.95
26-07-2025 00:00,27-07-2025 00:00,37.04,239.25,31.07,31.28,0.61,9.32
27-07-2025 00:00,28-07-2025 00:00,44.9,149.21,23.25,27.71,0.63,None
28-07-2025 00:00,29-07-2025 00:00,48.4,114.34,28.92,19.48,0.74,10.91
29-07-2025 00:00,30-07-2025 00:00,33.12,60.58,45.93,23.98,0.66,10.21
30-07-2025 00:00,31-07-2025 00:00,31.67,66.79,46.8,23.54,0.54,9.18
31-07-2025 00:00,01-08-2025 00:00,41.52,60.45,42.31,21.94,0.69,9.26
01-08-2025 00:00,02-08-2025 00:00,32.39,78.16,38.67,24.94,0.72,9.18
02-08-2025 00:00,03-08-2025 00:00,36.21,118.79,41.75,43.46,0.58,9.61
03-08-2025 00:00,04-08-2025 00:00,41.29,129,41.77,8.41,0.64,10.16
04-08-2025 00:00,05-08-2025 00:00,36.5,128.29,40.84,42.5,0.57,10.73
05-08-2025 00:00,06-08-2025 00:00,39.11,123.2,51.47,12.47,0.61,11.11
06-08-2025 00:00,07-08-2025 00:00,35.5,136.38,42.83,17.48,0.59,11.14
07-08-2025 00:00,08-08-2025 00:00,50.91,252.75,44.97,30.56,0.71,15.69
08-08-2025 00:00,09-08-2025 00:00,60.98,294.83,42.81,24.1,0.55,14.83
09-08-2025 00:00,10-08-2025 00:00,30.61,101.6,40.52,41.25,0.72,15.48
10-08-2025 00:00,11-08-2025 00:00,54.17,140.43,51.08,21.71,0.75,19.77
11-08-2025 00:00,12-08-2025 00:00,45.41,162.96,44.31,26.37,0.6,21.48
12-08-2025 00:00,13-08-2025 00:00,56.9,129.27,46.74,31.66,0.73,16.24
13-08-2025 00:00,14-08-2025 00:00,63.55,190.08,50.2,27.26,0.93,19.82
14-08-2025 00:00,15-08-2025 00:00,51.25,83.29,48.37,61.01,0.78,16.99
15-08-2025 00:00,16-08-2025 00:00,70.68,102.8,44.57,13.07,0.82,18.29
16-08-2025 00:00,17-08-2025 00:00,63.39,99.04,37.26,17.67,0.96,21.02
17-08-2025 00:00,18-08-2025 00:00,54.41,93.3,41.58,36.79,0.78,14.7
18-08-2025 00:00,19-08-2025 00:00,61.09,113.5,37.44,29.8,0.77,13.57
19-08-2025 00:00,20-08-2025 00:00,56.32,113.48,38.52,25.78,0.77,16.07
20-08-2025 00:00,21-08-2025 00:00,47.73,96.59,25.58,27.47,0.98,15.24
21-08-2025 00:00,22-08-2025 00:00,57.59,123.68,24.65,None,1.66,14.45
22-08-2025 00:00,23-08-2025 00:00,85.15,177.43,35.93,None,1.93,18.17
23-08-2025 00:00,24-08-2025 00:00,49.63,106.61,26.05,36.11,1.63,11.87
24-08-2025 00:00,25-08-2025 00:00,39.05,81.3,23.03,26.96,1.64,7.88
25-08-2025 00:00,26-08-2025 00:00,37.73,67.86,21.17,27.3,1.65,8.29
26-08-2025 00:00,27-08-2025 00:00,42.8,73.67,21.28,34.44,1.73,8.37
27-08-2025 00:00,28-08-2025 00:00,53.77,104.41,27.78,23.19,2.02,8.59
28-08-2025 00:00,29-08-2025 00:00,87.26,156.75,29.07,25.75,2.1,9.34
29-08-2025 00:00,30-08-2025 00:00,61.95,91.47,23.76,31.99,1.72,12.77
30-08-2025 00:00,31-08-2025 00:00,53.78,105.73,23.98,23.63,1.67,11.44
31-08-2025 00:00,01-09-2025 00:00,47.5,88.73,23.8,33.04,1.58,8.56
01-09-2025 00:00,02-09-2025 00:00,26.94,54.38,19.54,26.19,1.51,10.53
02-09-2025 00:00,03-09-2025 00:00,16.57,28.56,15.98,32.25,1.43,11.01
03-09-2025 00:00,04-09-2025 00:00,42.38,73.67,21.55,None,1.63,11.07
04-09-2025 00:00,05-09-2025 00:00,48.71,81.38,19.55,None,1.66,20.33
05-09-2025 00:00,06-09-2025 00:00,52.19,95.86,21.61,29.72,1.66,12.53
06-09-2025 00:00,07-09-2025 00:00,56.81,102.9,23.22,31.48,1.71,12.21
07-09-2025 00:00,08-09-2025 00:00,47.91,92.32,23.12,23.98,1.7,11.18
08-09-2025 00:00,09-09-2025 00:00,70.68,143.18,24.54,28.06,1.79,14.11
09-09-2025 00:00,10-09-2025 00:00,61.66,142.98,26.54,36.52,1.52,7.14
10-09-2025 00:00,11-09-2025 00:00,39.48,86.89,31.07,30.4,1.4,6.4
11-09-2025 00:00,12-09-2025 00:00,53.75,128.92,29.19,31.06,1.42,6.47
12-09-2025 00:00,13-09-2025 00:00,70.75,191.54,30.79,24.26,1.54,5.45
13-09-2025 00:00,14-09-2025 00:00,81.42,236.92,30.96,17.69,1.6,4.71
14-09-2025 00:00,15-09-2025 00:00,111.42,327.17,38.62,25.63,1.87,3.67
15-09-2025 00:00,16-09-2025 00:00,86.73,354.81,37.86,29.69,1.93,4.33
16-09-2025 00:00,17-09-2025 00:00,58.57,267.34,34.91,17.94,1.71,6.23
17-09-2025 00:00,18-09-2025 00:00,54.83,150.33,40.83,21.46,1.77,8.06
18-09-2025 00:00,19-09-2025 00:00,54.75,159.71,42.27,26.39,1.79,5.61
19-09-2025 00:00,20-09-2025 00:00,75.71,235.79,35.06,29.69,1.93,6.67
20-09-2025 00:00,21-09-2025 00:00,54.52,242,32.38,19.52,1.8,10.91
21-09-2025 00:00,22-09-2025 00:00,84.55,274.42,33.48,32.71,1.73,8.18
22-09-2025 00:00,23-09-2025 00:00,100.58,333.64,32.46,20.89,1.62,8.15
23-09-2025 00:00,24-09-2025 00:00,57.53,334.27,33.24,25.5,1.57,10.87
24-09-2025 00:00,25-09-2025 00:00,46.62,305.71,33.45,27.91,1.64,11.26
25-09-2025 00:00,26-09-2025 00:00,50.36,312.2,33.91,27.58,1.57,11.36
26-09-2025 00:00,27-09-2025 00:00,39.83,180.1,30.71,18.08,1.55,14.2
27-09-2025 00:00,28-09-2025 00:00,93.78,245.88,27.72,30.16,1.55,15.3
28-09-2025 00:00,29-09-2025 00:00,49.3,139.05,19.42,19.23,1.02,4.85
29-09-2025 00:00,30-09-2025 00:00,34.48,116.3,17.26,27.3,1.03,4.23
30-09-2025 00:00,01-10-2025 00:00,45.6,158.65,19.97,35.61,1.1,3
01-10-2025 00:00,02-10-2025 00:00,48.66,149.11,21.43,15.47,1.22,5.58
02-10-2025 00:00,03-10-2025 00:00,53.83,136.67,16.3,63.84,1.12,3.7
03-10-2025 00:00,04-10-2025 00:00,42.29,116.46,18.31,27.32,1.24,2.2
04-10-2025 00:00,05-10-2025 00:00,90.75,212.38,22,16.96,1.22,2.88
05-10-2025 00:00,06-10-2025 00:00,76.79,275.83,23.91,32.11,1.44,5.55
06-10-2025 00:00,07-10-2025 00:00,43.06,107.71,20.69,70.53,1.05,3.83
07-10-2025 00:00,08-10-2025 00:00,30.38,60.38,20.26,59.62,1.08,11.19
08-10-2025 00:00,09-10-2025 00:00,55.71,120.21,23.81,22.3,1.23,14.83
09-10-2025 00:00,10-10-2025 00:00,39.71,137.25,23.89,42.52,1.19,21.63
10-10-2025 00:00,11-10-2025 00:00,65.12,265.67,28.84,19.09,1.26,30.27
11-10-2025 00:00,12-10-2025 00:00,90.79,348.17,29.6,16.99,1.53,22.67
12-10-2025 00:00,13-10-2025 00:00,72.21,369.58,28.55,30.04,1.28,32.02
13-10-2025 00:00,14-10-2025 00:00,90.54,424.12,29.6,30.02,1.56,30.87
14-10-2025 00:00,15-10-2025 00:00,109.04,467.9,32.14,23.84,1.41,31.39
15-10-2025 00:00,16-10-2025 00:00,141.34,468.96,33.2,22.66,1.62,18.11
16-10-2025 00:00,17-10-2025 00:00,137.33,473.6,34.49,31.48,2.15,18.19
17-10-2025 00:00,18-10-2025 00:00,137.18,469.25,33.4,41.27,2.09,17.33
18-10-2025 00:00,19-10-2025 00:00,161.75,564.67,33.46,32.61,2.16,16.62
19-10-2025 00:00,20-10-2025 00:00,245.67,617.3,35.56,58.24,2.12,13.47
20-10-2025 00:00,21-10-2025 00:00,248.38,463.74,53.18,25.56,2.05,11.59
21-10-2025 00:00,22-10-2025 00:00,236.8,381.84,60.6,19.64,1.74,20.46
22-10-2025 00:00,23-10-2025 00:00,253.04,547.17,76.87,18.92,2.04,21.9
23-10-2025 00:00,24-10-2025 00:00,185.17,501.83,84.39,22.32,2.1,23.3
24-10-2025 00:00,25-10-2025 00:00,189.17,548.64,88.22,22.03,2.66,20.95
25-10-2025 00:00,26-10-2025 00:00,238.15,610.83,96.47,25.88,3.32,21.76
26-10-2025 00:00,27-10-2025 00:00,219.96,539.83,80.13,34.17,3.83,23.27
27-10-2025 00:00,28-10-2025 00:00,198.5,434.33,64.63,33.95,2.57,21.1
28-10-2025 00:00,29-10-2025 00:00,142.88,264.25,60.16,25.86,2.03,22.91
29-10-2025 00:00,30-10-2025 00:00,205.45,368.8,66.82,29.53,2.73,24.43
30-10-2025 00:00,31-10-2025 00:00,232.36,395.92,72.59,39.17,2.34,19.88
31-10-2025 00:00,01-11-2025 00:00,113.95,222.39,71.85,40.11,2.98,19.72
