From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Ozone
24-01-2025 00:00,25-01-2025 00:00,69.56,165.39,33.67,19.03,1.34,17.01
25-01-2025 00:00,26-01-2025 00:00,86.31,234.8,173.36,14,1.31,18.22
26-01-2025 00:00,27-01-2025 00:00,91.81,261.91,None,13.26,1.34,18.1
27-01-2025 00:00,28-01-2025 00:00,115.79,313.32,290.64,12.78,1.23,18.12
28-01-2025 00:00,29-01-2025 00:00,120.99,319.81,63.41,14.27,1.45,17.47
29-01-2025 00:00,30-01-2025 00:00,195.47,426.77,74.18,18.05,0.88,18.04
30-01-2025 00:00,31-01-2025 00:00,143.17,477.93,97.58,17.35,1.09,19.95
31-01-2025 00:00,01-02-2025 00:00,143.28,508.52,139.26,18.14,0.96,20.03
01-02-2025 00:00,02-02-2025 00:00,130.07,416.42,116.64,17.26,None,20.39
02-02-2025 00:00,03-02-2025 00:00,116.55,373.9,91.73,17.34,None,20.22
03-02-2025 00:00,04-02-2025 00:00,97.39,310.69,85.42,18.28,1.23,19.87
04-02-2025 00:00,05-02-2025 00:00,157.62,383.84,122.96,24.4,1.28,20.29
05-02-2025 00:00,06-02-2025 00:00,108.2,242.57,121.8,23.19,1.23,20.59
06-02-2025 00:00,07-02-2025 00:00,85.69,229.8,96.34,20.46,1.03,19.68
07-02-2025 00:00,08-02-2025 00:00,69.16,171.36,50.08,18.78,0.74,20.35
08-02-2025 00:00,09-02-2025 00:00,81.53,223.41,27.08,18.65,0.94,20.18
09-02-2025 00:00,10-02-2025 00:00,123.37,279.28,20.42,21.82,0.74,20.56
10-02-2025 00:00,11-02-2025 00:00,145.2,323.47,19.39,20.15,0.83,20.68
11-02-2025 00:00,12-02-2025 00:00,101.19,208.71,44.59,21.96,2.53,23.58
12-02-2025 00:00,13-02-2025 00:00,69.77,156.59,63.92,19.14,2.58,20.95
13-02-2025 00:00,14-02-2025 00:00,49.74,112.51,88.23,17.92,2.61,20.15
14-02-2025 00:00,15-02-2025 00:00,48.51,149.02,71.03,19.34,2.62,20.29
15-02-2025 00:00,16-02-2025 00:00,155.13,227.12,83.18,19.44,2.73,20.22
16-02-2025 00:00,17-02-2025 00:00,150.82,326.05,97.74,20.37,2.57,20.09
17-02-2025 00:00,18-02-2025 00:00,100.29,218.67,94.45,21.25,2.71,20.3
18-02-2025 00:00,19-02-2025 00:00,96.02,188.05,77.63,19.94,2.55,19.26
19-02-2025 00:00,20-02-2025 00:00,75.14,173.63,None,20.79,2.43,20.85
20-02-2025 00:00,21-02-2025 00:00,23.69,152.66,47.31,18.95,1.7,22.8
21-02-2025 00:00,22-02-2025 00:00,26.63,153.71,49.51,17.11,1.23,19.64
22-02-2025 00:00,23-02-2025 00:00,32.37,152.21,51.1,17.65,1.3,20.18
23-02-2025 00:00,24-02-2025 00:00,88.21,165.91,52,17.99,1.29,16.88
24-02-2025 00:00,25-02-2025 00:00,93.68,195.04,63.32,17.68,1.27,15.2
25-02-2025 00:00,26-02-2025 00:00,97.97,213.75,47.42,21.2,1.7,24.13
26-02-2025 00:00,27-02-2025 00:00,149.13,259.79,67.78,24.12,1.51,20.29
27-02-2025 00:00,28-02-2025 00:00,91.19,172.89,75.08,27.08,1.1,17.32
28-02-2025 00:00,01-03-2025 00:00,74.24,146.09,76.48,36.74,1.29,20.05
01-03-2025 00:00,02-03-2025 00:00,72.26,132.3,59.86,36.55,1.33,20.26
02-03-2025 00:00,03-03-2025 00:00,63.81,127.22,47.81,31.49,1.3,20.05
03-03-2025 00:00,04-03-2025 00:00,77,157.12,50.46,26.21,1.38,20.39
04-03-2025 00:00,05-03-2025 00:00,70.26,157.62,45.08,26.15,1.24,20.07
05-03-2025 00:00,06-03-2025 00:00,62.1,137.55,24.02,15.89,1.27,23.06
06-03-2025 00:00,07-03-2025 00:00,69.99,214.94,46.4,21.43,1.25,22.94
07-03-2025 00:00,08-03-2025 00:00,90.88,220.19,93.73,36.85,0.78,22.83
08-03-2025 00:00,09-03-2025 00:00,70.5,194.21,99.57,24.71,1.03,22.96
09-03-2025 00:00,10-03-2025 00:00,104.43,261.79,132.33,32.22,1.78,22.7
10-03-2025 00:00,11-03-2025 00:00,83.77,177.1,143.99,27.83,2.14,23.71
11-03-2025 00:00,12-03-2025 00:00,110.66,258.17,None,15.25,1.23,23.46
12-03-2025 00:00,13-03-2025 00:00,98.73,174.22,None,10.64,0.77,35.02
13-03-2025 00:00,14-03-2025 00:00,110.76,158.26,86.85,20.01,1.12,34.99
14-03-2025 00:00,15-03-2025 00:00,88.21,159.07,None,21.8,3.25,None
15-03-2025 00:00,16-03-2025 00:00,50.56,90.08,None,21.22,1.38,None
16-03-2025 00:00,17-03-2025 00:00,52.5,85.67,12.46,21.61,2.15,None
17-03-2025 00:00,18-03-2025 00:00,65.55,123.76,None,20.53,1.38,None
18-03-2025 00:00,19-03-2025 00:00,78.11,210.13,None,21.73,1.16,None
19-03-2025 00:00,20-03-2025 00:00,78.06,120.33,None,18.09,2.09,None
20-03-2025 00:00,21-03-2025 00:00,94.69,163.43,None,16.39,2.87,None
21-03-2025 00:00,22-03-2025 00:00,67.46,110.11,None,10.98,1.7,None
22-03-2025 00:00,23-03-2025 00:00,77.92,130.95,None,13.8,3.98,None
23-03-2025 00:00,24-03-2025 00:00,81.64,128.66,None,11.42,1.7,None
24-03-2025 00:00,25-03-2025 00:00,104.72,161.78,29.25,13.16,2.5,None
25-03-2025 00:00,26-03-2025 00:00,119.64,158.64,31.18,18.95,1.71,None
26-03-2025 00:00,27-03-2025 00:00,103.1,183.53,29.45,17.35,2.43,None
27-03-2025 00:00,28-03-2025 00:00,111.93,250.92,None,22.44,2.73,None
28-03-2025 00:00,29-03-2025 00:00,85.57,185.48,None,17.17,1.62,None
29-03-2025 00:00,30-03-2025 00:00,59.23,115.71,None,15.45,4.82,None
30-03-2025 00:00,31-03-2025 00:00,51.33,103.15,None,18.68,4.68,None
31-03-2025 00:00,01-04-2025 00:00,58.99,117.63,None,20.46,4.19,None
01-04-2025 00:00,02-04-2025 00:00,63.26,129.32,30.53,19.29,4.57,None
02-04-2025 00:00,03-04-2025 00:00,87.89,191.4,30.04,24.66,4.09,None
03-04-2025 00:00,04-04-2025 00:00,61.66,148.03,30.06,15.68,2.5,None
04-04-2025 00:00,05-04-2025 00:00,101.19,235.19,36.18,20.56,3,None
05-04-2025 00:00,06-04-2025 00:00,56.83,70.6,81.39,23.09,4.88,None
06-04-2025 00:00,07-04-2025 00:00,62.2,206.84,111.33,24.31,3.69,None
07-04-2025 00:00,08-04-2025 00:00,78.99,251.8,113.56,33.82,2.86,None
08-04-2025 00:00,09-04-2025 00:00,71.25,258.72,98.16,23.13,3.49,None
09-04-2025 00:00,10-04-2025 00:00,81,201.17,93.41,18.56,3.33,None
10-04-2025 00:00,11-04-2025 00:00,110.22,233.57,97.66,21.5,1.32,None
11-04-2025 00:00,12-04-2025 00:00,77.78,131.33,50.8,11.01,2.14,None
12-04-2025 00:00,13-04-2025 00:00,64.39,104.51,59.99,15.31,1.95,None
13-04-2025 00:00,14-04-2025 00:00,75.56,128.23,63.88,22.16,2.17,None
14-04-2025 00:00,15-04-2025 00:00,86.67,154.71,49.01,17.78,2.11,None
15-04-2025 00:00,16-04-2025 00:00,85,159.13,39.11,15.51,2.44,None
16-04-2025 00:00,17-04-2025 00:00,101.41,186.34,39.74,18.03,2.53,None
17-04-2025 00:00,18-04-2025 00:00,104.96,173.24,71,15.48,2.62,None
18-04-2025 00:00,19-04-2025 00:00,88.13,129.01,61.86,13.72,1.7,None
19-04-2025 00:00,20-04-2025 00:00,68.36,79.83,51.24,8.88,1.56,None
20-04-2025 00:00,21-04-2025 00:00,59.12,70.93,62.32,11.71,1.37,None
21-04-2025 00:00,22-04-2025 00:00,83.83,127.34,108.69,16.68,1.67,None
22-04-2025 00:00,23-04-2025 00:00,103.19,151.9,106.68,25.05,2.03,None
23-04-2025 00:00,24-04-2025 00:00,86.5,131.18,111.63,30.24,1.73,None
24-04-2025 00:00,25-04-2025 00:00,100.06,151.37,144.4,36.93,2.63,None
25-04-2025 00:00,26-04-2025 00:00,106.34,167.39,45.98,36.02,2.69,None
26-04-2025 00:00,27-04-2025 00:00,117.2,170.16,50.09,33.13,2.23,None
27-04-2025 00:00,28-04-2025 00:00,96.48,141.64,39.76,26.62,None,None
28-04-2025 00:00,29-04-2025 00:00,117.33,166.82,30.12,27.3,2.29,None
29-04-2025 00:00,30-04-2025 00:00,81.85,125.58,21.15,10.02,1.88,None
30-04-2025 00:00,01-05-2025 00:00,81.57,118.33,29.9,10.99,1.14,None
01-05-2025 00:00,02-05-2025 00:00,76.64,116.43,32.02,9.66,1.64,None
02-05-2025 00:00,03-05-2025 00:00,70.61,94.01,38.36,6.93,1.59,None
03-05-2025 00:00,04-05-2025 00:00,38.92,136.66,54.77,6.11,1.36,None
04-05-2025 00:00,05-05-2025 00:00,40.05,141.38,56.02,8.28,1.29,None
05-05-2025 00:00,06-05-2025 00:00,52.67,66.78,51.27,8.5,1.23,18.17
06-05-2025 00:00,07-05-2025 00:00,56.98,112.72,66.66,9.72,1.73,34.13
07-05-2025 00:00,08-05-2025 00:00,62.29,97.11,66.02,9.44,1.78,64.09
08-05-2025 00:00,09-05-2025 00:00,78.72,123.96,80.76,11.84,1.84,47.6
09-05-2025 00:00,10-05-2025 00:00,45.26,70.61,82.68,15.28,1.71,54.95
10-05-2025 00:00,11-05-2025 00:00,47.63,112.67,91.31,16.97,1.81,55.39
11-05-2025 00:00,12-05-2025 00:00,25.82,66.68,87.88,21.24,1.56,101.61
12-05-2025 00:00,13-05-2025 00:00,48.69,107.64,96.16,20.13,1.69,73.46
13-05-2025 00:00,14-05-2025 00:00,37.44,70.6,79.16,17.15,1.33,58.72
14-05-2025 00:00,15-05-2025 00:00,48.62,65.27,102.96,19.5,1.3,34.69
15-05-2025 00:00,16-05-2025 00:00,184.68,377.52,108.97,21.6,1.2,40.08
16-05-2025 00:00,17-05-2025 00:00,29.45,81.26,111.15,13.34,1.33,55.15
17-05-2025 00:00,18-05-2025 00:00,13.46,39.64,75.34,14.89,1.29,28.47
18-05-2025 00:00,19-05-2025 00:00,37.41,63.36,67.71,14.36,1.36,44.67
19-05-2025 00:00,20-05-2025 00:00,52.83,111.5,63.43,14.13,1.24,40.97
20-05-2025 00:00,21-05-2025 00:00,81.31,118.87,80.98,19.59,0.83,55.22
21-05-2025 00:00,22-05-2025 00:00,57.69,81.19,75.87,14.96,0.95,90.06
22-05-2025 00:00,23-05-2025 00:00,39.15,71.87,79.39,11.58,1.18,55.59
23-05-2025 00:00,24-05-2025 00:00,52.58,88.23,82.34,10.68,1.24,59.62
24-05-2025 00:00,25-05-2025 00:00,65.36,113.1,69.17,10.43,1.37,61.44
25-05-2025 00:00,26-05-2025 00:00,49.07,98.92,69.54,11.77,1.23,39.98
26-05-2025 00:00,27-05-2025 00:00,50.47,110.32,77.89,10.06,2.2,35.5
27-05-2025 00:00,28-05-2025 00:00,57.73,111.56,71.37,9,2.78,35.15
28-05-2025 00:00,29-05-2025 00:00,59.89,117.05,38.52,10.64,1,38.41
29-05-2025 00:00,30-05-2025 00:00,64.73,136.13,40.33,12.88,1.17,37.52
30-05-2025 00:00,31-05-2025 00:00,65.18,152.96,35,16.12,1.28,28.85
31-05-2025 00:00,01-06-2025 00:00,78.65,215.45,34.01,18.03,1.67,50.84
01-06-2025 00:00,02-06-2025 00:00,56.81,183.07,35.57,17.15,0.82,26.13
02-06-2025 00:00,03-06-2025 00:00,49.88,115.1,35.6,16.9,1.07,35.63
03-06-2025 00:00,04-06-2025 00:00,51.78,114.9,32.59,16.47,1.45,36.57
04-06-2025 00:00,05-06-2025 00:00,56.37,143.45,44.21,13.97,1.42,28.42
05-06-2025 00:00,06-06-2025 00:00,73.36,133.89,62.67,14.05,1.04,42.94
06-06-2025 00:00,07-06-2025 00:00,63.98,123.33,78.72,9.95,0.8,36.74
07-06-2025 00:00,08-06-2025 00:00,86.78,151.17,78.53,10.91,1.17,34.83
08-06-2025 00:00,09-06-2025 00:00,92.09,None,104.62,12.58,1.15,37.4
09-06-2025 00:00,10-06-2025 00:00,76.61,145.22,72.84,15.78,1.18,42.31
10-06-2025 00:00,11-06-2025 00:00,67.07,187,58.82,15.26,1.23,16.88
11-06-2025 00:00,12-06-2025 00:00,84.02,182.87,61.94,12.93,1.2,36.56
12-06-2025 00:00,13-06-2025 00:00,91.95,118.43,59.56,7.81,1.19,50.42
13-06-2025 00:00,14-06-2025 00:00,82.3,130.9,62.63,9.21,1.24,50.56
14-06-2025 00:00,15-06-2025 00:00,79.59,97.48,53.69,6.42,1.56,44.27
15-06-2025 00:00,16-06-2025 00:00,45.27,78.14,74.56,9.72,1.87,25.87
16-06-2025 00:00,17-06-2025 00:00,50.45,73.54,58.51,6.47,1.4,36.52
17-06-2025 00:00,18-06-2025 00:00,50.24,63.43,48.39,6,0.94,35.01
18-06-2025 00:00,19-06-2025 00:00,47.8,58.83,48.47,5.26,0.89,32.24
19-06-2025 00:00,20-06-2025 00:00,41.83,57.59,51.91,6.79,0.54,45.94
20-06-2025 00:00,21-06-2025 00:00,34.45,55.96,47.22,5.41,0.96,31.37
21-06-2025 00:00,22-06-2025 00:00,36.25,61.05,45.33,5.66,0.81,31.85
22-06-2025 00:00,23-06-2025 00:00,None,None,None,None,None,None
23-06-2025 00:00,24-06-2025 00:00,47.64,96.23,47.46,5.23,0.95,40.62
24-06-2025 00:00,25-06-2025 00:00,37.55,68.66,45.39,5.87,0.99,19.93
25-06-2025 00:00,26-06-2025 00:00,57.19,84.58,42.24,5.42,1.06,16.53
26-06-2025 00:00,27-06-2025 00:00,44.31,65.98,44.53,4.85,0.93,27.62
27-06-2025 00:00,28-06-2025 00:00,30.5,66.55,45.89,6.73,0.87,26.22
28-06-2025 00:00,29-06-2025 00:00,41.03,79.07,46.75,12.87,1.07,21.56
29-06-2025 00:00,30-06-2025 00:00,35.1,67.01,45.03,12.53,1.18,6.86
30-06-2025 00:00,01-07-2025 00:00,40.92,61.15,47.12,13.8,1.44,37.49
01-07-2025 00:00,02-07-2025 00:00,37.61,51.09,41.38,11.54,1.26,24.83
02-07-2025 00:00,03-07-2025 00:00,41.88,70.05,43.6,9.53,1.09,26.25
03-07-2025 00:00,04-07-2025 00:00,36.95,63.26,34.38,14.41,0.92,31.23
04-07-2025 00:00,05-07-2025 00:00,35.24,65.7,46.24,15,1.11,22.5
05-07-2025 00:00,06-07-2025 00:00,45.83,81.78,54.87,15.98,1.08,24.99
06-07-2025 00:00,07-07-2025 00:00,40.88,87.31,46.8,14.97,1.16,21.43
07-07-2025 00:00,08-07-2025 00:00,33.69,52.34,45.95,12.9,1.16,37.63
08-07-2025 00:00,09-07-2025 00:00,64.12,98.88,57.39,10.66,1.22,50.6
09-07-2025 00:00,10-07-2025 00:00,44.38,65.52,36.99,13.52,0.84,41.17
10-07-2025 00:00,11-07-2025 00:00,20.68,32.85,46.83,8.66,0.86,19.36
11-07-2025 00:00,12-07-2025 00:00,48.99,85.61,66.87,10.49,1.01,23.69
12-07-2025 00:00,13-07-2025 00:00,45.76,85.36,43.4,10.58,0.9,27.45
13-07-2025 00:00,14-07-2025 00:00,20.2,66.53,34.32,6.14,0.85,33.95
14-07-2025 00:00,15-07-2025 00:00,26.62,48.15,29.92,13.85,0.82,22.85
15-07-2025 00:00,16-07-2025 00:00,18.16,28.09,21.08,14.03,0.79,14.07
16-07-2025 00:00,17-07-2025 00:00,39.88,54.49,32.51,14.07,0.83,12.84
17-07-2025 00:00,18-07-2025 00:00,34.92,60.71,49.72,13.51,0.75,21.17
18-07-2025 00:00,19-07-2025 00:00,16.58,67.82,33.21,13.54,0.82,60.68
19-07-2025 00:00,20-07-2025 00:00,31.56,49.25,21.09,14.2,0.94,44.37
20-07-2025 00:00,21-07-2025 00:00,45.19,68.34,25.28,13.76,0.8,None
21-07-2025 00:00,22-07-2025 00:00,50.54,77.51,35.11,15.33,0.93,26.85
22-07-2025 00:00,23-07-2025 00:00,51.24,67.19,37.19,13.75,0.92,26.74
23-07-2025 00:00,24-07-2025 00:00,37.86,56.83,34.22,13.23,0.9,20.51
24-07-2025 00:00,25-07-2025 00:00,37.96,95.99,27.04,13.67,0.87,38.48
25-07-2025 00:00,26-07-2025 00:00,93.6,122,44.67,13.46,0.87,37.79
26-07-2025 00:00,27-07-2025 00:00,40.91,66.1,30.99,13.09,0.82,55.56
27-07-2025 00:00,28-07-2025 00:00,44.64,72.39,31.74,15.68,0.85,46.72
28-07-2025 00:00,29-07-2025 00:00,39.17,66.4,23.72,15.22,0.95,49.41
29-07-2025 00:00,30-07-2025 00:00,30.42,52.98,29.85,15.62,0.86,26.35
30-07-2025 00:00,31-07-2025 00:00,37.26,65.91,27.15,15.82,0.82,18.32
31-07-2025 00:00,01-08-2025 00:00,19.65,41.08,23,14.93,0.95,23.28
01-08-2025 00:00,02-08-2025 00:00,26.62,58.52,27.24,14.29,0.82,26.45
02-08-2025 00:00,03-08-2025 00:00,36.59,79.1,23.87,14.15,0.79,32.33
03-08-2025 00:00,04-08-2025 00:00,51.01,83.33,23.85,13.77,0.79,45.1
04-08-2025 00:00,05-08-2025 00:00,62.45,99.46,24.52,13.3,0.79,46
05-08-2025 00:00,06-08-2025 00:00,51.78,85.62,29.17,13.53,0.8,103.32
06-08-2025 00:00,07-08-2025 00:00,51.77,64.47,35.52,14.6,0.82,257.38
07-08-2025 00:00,08-08-2025 00:00,70.02,110.2,23.4,16.3,0.84,9.32
08-08-2025 00:00,09-08-2025 00:00,53.07,111.4,28.29,14.02,0.92,20.97
09-08-2025 00:00,10-08-2025 00:00,41.78,None,27.79,15.62,1.17,19.75
10-08-2025 00:00,11-08-2025 00:00,43.23,51.52,27.01,15.02,1.27,15.22
11-08-2025 00:00,12-08-2025 00:00,55.06,89.94,33.27,14.58,0.94,18.03
12-08-2025 00:00,13-08-2025 00:00,50.34,115.45,57.53,12.9,1.52,8.68
13-08-2025 00:00,14-08-2025 00:00,28.65,136.91,75.37,12.34,1.6,30.9
14-08-2025 00:00,15-08-2025 00:00,23.25,60.82,21.07,11.55,1.22,39.65
15-08-2025 00:00,16-08-2025 00:00,33.35,78.21,23.91,6.57,1.05,46.69
16-08-2025 00:00,17-08-2025 00:00,37.27,91.59,31.57,5.66,1.24,21.2
17-08-2025 00:00,18-08-2025 00:00,34.48,88.93,29.67,9.37,1.08,29.26
18-08-2025 00:00,19-08-2025 00:00,27.1,97.06,23.2,15.43,1,18
19-08-2025 00:00,20-08-2025 00:00,23.7,93.5,36.33,8.94,1.07,58.94
20-08-2025 00:00,21-08-2025 00:00,19.51,88.93,51.99,7.21,0.87,27.59
21-08-2025 00:00,22-08-2025 00:00,20.48,95.5,37.63,8.88,0.9,45.03
22-08-2025 00:00,23-08-2025 00:00,33.92,132.45,34.93,9.75,1.21,40.48
23-08-2025 00:00,24-08-2025 00:00,23.24,93.25,37.26,8.91,1.03,30.8
24-08-2025 00:00,25-08-2025 00:00,21.09,68.28,51.81,10,0.98,17.84
25-08-2025 00:00,26-08-2025 00:00,19,62.48,231.56,7.99,1.04,12.46
26-08-2025 00:00,27-08-2025 00:00,20.96,51.58,87.07,6.65,1.11,14.04
27-08-2025 00:00,28-08-2025 00:00,26.91,81.92,86.73,10.02,1.41,22.79
28-08-2025 00:00,29-08-2025 00:00,39.33,134.52,65.15,9.98,1.43,17.71
29-08-2025 00:00,30-08-2025 00:00,28.8,99.62,62.31,10.2,1.09,16.1
30-08-2025 00:00,31-08-2025 00:00,18.42,80.44,44.79,8.12,1.06,16
31-08-2025 00:00,01-09-2025 00:00,24.2,86.99,43.05,9.1,1.04,19.15
01-09-2025 00:00,02-09-2025 00:00,12.89,48.66,25.04,7.09,0.98,23.89
02-09-2025 00:00,03-09-2025 00:00,14.77,33.88,40.89,8.38,0.97,30.32
03-09-2025 00:00,04-09-2025 00:00,None,None,None,None,None,None
04-09-2025 00:00,05-09-2025 00:00,None,None,None,None,None,None
05-09-2025 00:00,06-09-2025 00:00,14.54,73.1,28.67,11.23,1.53,24.57
06-09-2025 00:00,07-09-2025 00:00,23.36,79.89,None,10.91,1.48,27.11
07-09-2025 00:00,08-09-2025 00:00,20,84.25,96.99,9.88,1.33,33.64
08-09-2025 00:00,09-09-2025 00:00,19.28,113.62,28.04,11.48,1.45,36.86
09-09-2025 00:00,10-09-2025 00:00,26.31,115.66,19.66,11.56,1.29,39.82
10-09-2025 00:00,11-09-2025 00:00,19.34,70.44,18.51,10.21,1.22,20.43
11-09-2025 00:00,12-09-2025 00:00,18.71,94.48,21.13,11.34,1.14,6.73
12-09-2025 00:00,13-09-2025 00:00,19.26,112.11,25.46,10.99,1.6,16.95
13-09-2025 00:00,14-09-2025 00:00,19.1,94.31,42.57,11.5,1.53,21.57
14-09-2025 00:00,15-09-2025 00:00,25.96,98.32,38.44,11.1,1.64,20.94
15-09-2025 00:00,16-09-2025 00:00,23.02,125.88,33.37,10.93,1.57,24.41
16-09-2025 00:00,17-09-2025 00:00,32.32,121.54,27.3,10.1,2.26,28.93
17-09-2025 00:00,18-09-2025 00:00,48.7,137.35,36.95,10.76,1.77,37.62
18-09-2025 00:00,19-09-2025 00:00,68.78,98.86,38.75,9.87,1.37,21.04
19-09-2025 00:00,20-09-2025 00:00,68.14,132.82,40.5,10.84,1.44,20.96
20-09-2025 00:00,21-09-2025 00:00,51.61,124.04,40.33,10.38,1.35,30.35
21-09-2025 00:00,22-09-2025 00:00,49.7,126.58,34.57,11.17,1.29,42.84
22-09-2025 00:00,23-09-2025 00:00,45.81,126.28,34.37,12.33,1.33,38.84
23-09-2025 00:00,24-09-2025 00:00,46.79,120.59,39.05,10.76,1.07,35.8
24-09-2025 00:00,25-09-2025 00:00,47.51,114.04,52.89,8.66,0.95,26.91
25-09-2025 00:00,26-09-2025 00:00,53.78,110.33,15.71,8.67,1,29.32
26-09-2025 00:00,27-09-2025 00:00,58.91,115.8,25.62,15.64,0.92,31.43
27-09-2025 00:00,28-09-2025 00:00,83.08,155.23,33.83,10.49,0.94,66.58
28-09-2025 00:00,29-09-2025 00:00,54.86,91.95,20.5,11.57,0.89,28.49
29-09-2025 00:00,30-09-2025 00:00,55.78,81.4,15.75,11.9,0.9,36.73
30-09-2025 00:00,01-10-2025 00:00,55.69,91.48,26.19,11.79,1.06,16.96
01-10-2025 00:00,02-10-2025 00:00,43.46,96.1,27.48,13.72,1.27,51.86
02-10-2025 00:00,03-10-2025 00:00,42.14,77.34,24.4,10.11,1.23,27.57
03-10-2025 00:00,04-10-2025 00:00,41.59,71.87,13.61,16.17,1.13,64.87
04-10-2025 00:00,05-10-2025 00:00,None,None,None,None,None,None
05-10-2025 00:00,06-10-2025 00:00,None,None,None,None,None,None
06-10-2025 00:00,07-10-2025 00:00,27.77,101.86,27.35,10.63,1.28,11.13
07-10-2025 00:00,08-10-2025 00:00,19.33,65.32,19.92,10.11,1.09,20.37
08-10-2025 00:00,09-10-2025 00:00,27.43,101.62,20.95,9.42,1,9.22
09-10-2025 00:00,10-10-2025 00:00,26.87,135.73,21.55,14.43,0.91,30.98
10-10-2025 00:00,11-10-2025 00:00,49.99,240.28,23.73,14.6,0.96,45.59
11-10-2025 00:00,12-10-2025 00:00,65.15,357.99,26.82,13.31,1.11,39.5
12-10-2025 00:00,13-10-2025 00:00,52.35,142.98,23.81,14.78,0.93,47.28
13-10-2025 00:00,14-10-2025 00:00,61.77,166.48,39.55,13.83,1.1,38.17
14-10-2025 00:00,15-10-2025 00:00,64.47,284.68,47.08,12.37,1.18,36.86
15-10-2025 00:00,16-10-2025 00:00,75.38,306.48,71.86,15.98,2.37,31.23
16-10-2025 00:00,17-10-2025 00:00,83.35,323.9,47.91,12.85,2.59,42.54
17-10-2025 00:00,18-10-2025 00:00,84.52,273.86,47.48,13.95,2.01,42.94
18-10-2025 00:00,19-10-2025 00:00,96.15,304.92,50.82,18.18,2.26,31.4
19-10-2025 00:00,20-10-2025 00:00,129.06,378.15,49.11,23.31,3.39,31.98
20-10-2025 00:00,21-10-2025 00:00,175.59,408.43,49.35,41.44,3.23,38.03
21-10-2025 00:00,22-10-2025 00:00,287.83,421.21,43.07,42,2.9,26.65
22-10-2025 00:00,23-10-2025 00:00,189.94,365.73,50.16,16.51,2.75,30.32
23-10-2025 00:00,24-10-2025 00:00,138.72,307.23,39.72,24.29,2.34,44.47
24-10-2025 00:00,25-10-2025 00:00,132.36,299.24,17.38,15.4,2.69,48.41
25-10-2025 00:00,26-10-2025 00:00,209.55,431.58,20.12,14.91,3.05,39.13
26-10-2025 00:00,27-10-2025 00:00,201.55,370.92,18.17,24.93,2.48,37.99
27-10-2025 00:00,28-10-2025 00:00,230.95,419.74,18.8,11.84,2.84,4.75
28-10-2025 00:00,29-10-2025 00:00,None,None,None,None,None,None
29-10-2025 00:00,30-10-2025 00:00,None,None,None,None,None,None
30-10-2025 00:00,31-10-2025 00:00,166.55,284.95,10.11,17.76,0.89,27.99
31-10-2025 00:00,01-11-2025 00:00,124.75,192.78,9.14,11.25,0.85,27.15
01-11-2025 00:00,02-11-2025 00:00,230.32,430.42,11.15,30.02,1.09,23.4
02-11-2025 00:00,03-11-2025 00:00,227.06,433.98,10.08,31.88,1,22.41
03-11-2025 00:00,04-11-2025 00:00,163.03,339.91,10.98,33.75,1.6,26.7
04-11-2025 00:00,05-11-2025 00:00,122.72,240.99,11.66,24.36,1.61,37.98
05-11-2025 00:00,06-11-2025 00:00,101.27,220.3,6.96,28.46,0.71,36.24
