From Date,To Date,PM2.5,PM10,NO2,SO2,Ozone,CO
28-01-2025 00:00,29-01-2025 00:00,90.66,177.06,37.93,5.39,19.06,1.1
29-01-2025 00:00,30-01-2025 00:00,60.53,118.22,6.63,3.41,20.15,0.66
30-01-2025 00:00,31-01-2025 00:00,55.03,107.48,19.1,3.74,20.6,0.48
31-01-2025 00:00,01-02-2025 00:00,47.36,92.5,34.99,3.76,14.99,0.43
01-02-2025 00:00,02-02-2025 00:00,50.1,97.86,18.52,4.07,14.66,0.64
02-02-2025 00:00,03-02-2025 00:00,67.25,131.35,22.64,3.25,11.92,0.78
03-02-2025 00:00,04-02-2025 00:00,92.24,180.16,33.04,3.81,13.5,1.35
04-02-2025 00:00,05-02-2025 00:00,79.55,155.38,39.05,4.35,15.94,1.27
05-02-2025 00:00,06-02-2025 00:00,89.97,175.72,56.58,5.84,23.53,1.49
06-02-2025 00:00,07-02-2025 00:00,71.33,139.32,38.35,4.21,15.45,1.22
07-02-2025 00:00,08-02-2025 00:00,73.23,143.03,37.63,4.54,14.26,1.11
08-02-2025 00:00,09-02-2025 00:00,83.2,162.49,41.72,4.48,13.8,1.04
09-02-2025 00:00,10-02-2025 00:00,86.03,168.03,40.56,4.87,18.55,1.07
10-02-2025 00:00,11-02-2025 00:00,68.77,134.32,30.11,6.78,27.19,0.69
11-02-2025 00:00,12-02-2025 00:00,56.9,111.13,48.35,5.28,25.63,0.6
12-02-2025 00:00,13-02-2025 00:00,54.06,105.06,92.64,3.3,25.5,0.65
13-02-2025 00:00,14-02-2025 00:00,79.39,155.07,108.03,4.75,27.3,1.16
14-02-2025 00:00,15-02-2025 00:00,83.97,164,155.2,3.97,15.59,1.34
15-02-2025 00:00,16-02-2025 00:00,83.71,163.5,71.42,6.11,23.43,1.13
16-02-2025 00:00,17-02-2025 00:00,53.01,103.54,57.57,5.83,32.48,0.76
17-02-2025 00:00,18-02-2025 00:00,43.81,85.57,29.64,4.1,28.67,0.48
18-02-2025 00:00,19-02-2025 00:00,40.71,79.52,86.83,3.81,31.03,0.48
19-02-2025 00:00,20-02-2025 00:00,42.98,83.94,41.89,3.72,18.9,0.51
20-02-2025 00:00,21-02-2025 00:00,32.93,64.31,30.07,3.39,13.19,0.55
21-02-2025 00:00,22-02-2025 00:00,47.35,92.49,40.25,3.28,28.97,0.67
22-02-2025 00:00,23-02-2025 00:00,44.44,86.8,45.47,3.67,20.13,0.58
23-02-2025 00:00,24-02-2025 00:00,48.76,95.24,87.39,4.44,23.67,0.56
24-02-2025 00:00,25-02-2025 00:00,69,136.12,102.09,3.53,29.33,0.95
25-02-2025 00:00,26-02-2025 00:00,75.72,147.89,39.56,4.32,23.88,1
26-02-2025 00:00,27-02-2025 00:00,73.64,143.83,39.65,3.87,23.04,0.77
27-02-2025 00:00,28-02-2025 00:00,88.73,173.3,39.6,4.59,30.72,0.9
28-02-2025 00:00,01-03-2025 00:00,51.88,101.33,39.56,5.74,31.62,0.57
01-03-2025 00:00,02-03-2025 00:00,35,68.36,39.5,4.87,32.72,0.42
02-03-2025 00:00,03-03-2025 00:00,31.69,61.9,39.62,6.78,44.37,0.45
03-03-2025 00:00,04-03-2025 00:00,28.86,56.36,36.57,5.99,32.53,0.59
04-03-2025 00:00,05-03-2025 00:00,23.78,46.45,23.31,5.51,33.64,0.63
05-03-2025 00:00,06-03-2025 00:00,21.43,41.85,27.78,6.79,33.62,0.72
06-03-2025 00:00,07-03-2025 00:00,17.83,34.82,20.25,5.26,24.79,0.58
07-03-2025 00:00,08-03-2025 00:00,47.17,90.14,29.94,13.23,43.13,0.68
08-03-2025 00:00,09-03-2025 00:00,79.77,145.8,11.65,3.65,40.54,0.44
09-03-2025 00:00,10-03-2025 00:00,65.6,118.12,11.55,3.18,38.68,0.38
10-03-2025 00:00,11-03-2025 00:00,73.02,132.61,15.89,6.44,43.56,0.44
11-03-2025 00:00,12-03-2025 00:00,60.39,107.96,10.88,6.94,43.59,0.4
12-03-2025 00:00,13-03-2025 00:00,64.04,115.09,10.85,6.68,53.24,0.41
13-03-2025 00:00,14-03-2025 00:00,58.57,104.39,10.45,6.52,46.61,0.42
14-03-2025 00:00,15-03-2025 00:00,56.77,100.88,7.53,2.15,32.92,0.43
15-03-2025 00:00,16-03-2025 00:00,51.75,91.08,8.06,2.29,26.9,0.41
16-03-2025 00:00,17-03-2025 00:00,45.4,78.67,9.87,2.36,26.04,0.38
17-03-2025 00:00,18-03-2025 00:00,61.66,110.43,12.48,2.25,22.31,0.46
18-03-2025 00:00,19-03-2025 00:00,63.08,113.2,25.53,6.66,44.86,0.54
19-03-2025 00:00,20-03-2025 00:00,79.69,145.65,14.91,5.72,39.8,0.48
20-03-2025 00:00,21-03-2025 00:00,45.53,78.93,12.54,3.85,28.92,0.35
21-03-2025 00:00,22-03-2025 00:00,60.64,108.44,19.86,7.39,27.08,0.5
22-03-2025 00:00,23-03-2025 00:00,38.47,65.14,11.33,3.66,13.28,0.47
23-03-2025 00:00,24-03-2025 00:00,58.49,104.24,20.4,3.61,30.02,0.7
24-03-2025 00:00,25-03-2025 00:00,88.35,162.55,38.53,5.08,36.36,1.08
25-03-2025 00:00,26-03-2025 00:00,79.99,146.22,24.23,3.64,21.36,1.11
26-03-2025 00:00,27-03-2025 00:00,56.27,99.88,12.11,4.14,39.3,0.33
27-03-2025 00:00,28-03-2025 00:00,58.32,103.91,15.79,8.54,44.66,0.38
28-03-2025 00:00,29-03-2025 00:00,75.37,137.22,13.46,7.04,61.76,0.53
29-03-2025 00:00,30-03-2025 00:00,91.61,168.93,26.52,6.95,50.78,0.7
30-03-2025 00:00,31-03-2025 00:00,60.91,108.97,9.81,1.61,36.17,0.42
31-03-2025 00:00,01-04-2025 00:00,55.54,98.48,7.94,2.15,33.13,0.41
01-04-2025 00:00,02-04-2025 00:00,48.48,84.69,7.58,1.55,30.2,0.39
02-04-2025 00:00,03-04-2025 00:00,42.86,73.71,9.88,4.1,25.08,0.37
03-04-2025 00:00,04-04-2025 00:00,45.24,78.36,19.16,6.42,26.66,0.45
04-04-2025 00:00,05-04-2025 00:00,57.49,102.29,34.35,8.46,39.7,0.58
05-04-2025 00:00,06-04-2025 00:00,56.39,100.14,22.56,12.01,49.67,0.47
06-04-2025 00:00,07-04-2025 00:00,45.42,78.72,17.51,8.63,33.5,0.4
07-04-2025 00:00,08-04-2025 00:00,34.18,56.75,18.79,5.37,23.8,0.37
08-04-2025 00:00,09-04-2025 00:00,34.26,56.92,19.24,4.92,24.06,0.35
09-04-2025 00:00,10-04-2025 00:00,30.3,49.18,17.73,11.94,29.35,0.33
10-04-2025 00:00,11-04-2025 00:00,32.45,53.39,19.87,6.41,28.19,0.35
11-04-2025 00:00,12-04-2025 00:00,33.27,54.98,20.88,4.72,26.59,0.42
12-04-2025 00:00,13-04-2025 00:00,33.25,54.93,33.65,5.66,32.26,0.42
13-04-2025 00:00,14-04-2025 00:00,49.07,85.84,36.67,7.63,52.06,0.46
14-04-2025 00:00,15-04-2025 00:00,52.98,93.48,33.42,7.21,45.56,0.48
15-04-2025 00:00,16-04-2025 00:00,47.57,82.9,26.94,4.9,46.59,0.57
16-04-2025 00:00,17-04-2025 00:00,47.5,82.77,19.56,7.03,30.25,0.51
17-04-2025 00:00,18-04-2025 00:00,43,73.99,15.77,5.58,24.08,0.46
18-04-2025 00:00,19-04-2025 00:00,35.5,59.34,24.83,4.4,31.2,0.51
19-04-2025 00:00,20-04-2025 00:00,45.74,79.33,29.16,4.59,30.11,0.54
20-04-2025 00:00,21-04-2025 00:00,44.12,76.17,14.5,4.24,21.84,0.42
21-04-2025 00:00,22-04-2025 00:00,44.69,77.29,15.37,4.46,24.9,0.41
22-04-2025 00:00,23-04-2025 00:00,49.29,86.27,12.62,3.71,22.6,0.41
23-04-2025 00:00,24-04-2025 00:00,52.72,92.98,14.08,4.35,29.14,0.42
24-04-2025 00:00,25-04-2025 00:00,52.32,92.19,12.83,4.57,22.52,0.4
25-04-2025 00:00,26-04-2025 00:00,43.14,74.27,12.85,4.21,20.65,0.37
26-04-2025 00:00,27-04-2025 00:00,37.49,63.22,11.18,4.32,18.03,0.36
27-04-2025 00:00,28-04-2025 00:00,46.58,80.97,30.46,4.95,45.9,0.47
28-04-2025 00:00,29-04-2025 00:00,57.36,102.03,35.44,4.68,39.48,0.48
29-04-2025 00:00,30-04-2025 00:00,42.13,72.29,40.69,4.7,46.58,0.5
30-04-2025 00:00,01-05-2025 00:00,47.97,83.69,54.61,4.79,21.43,0.57
01-05-2025 00:00,02-05-2025 00:00,46.21,80.25,27.92,4.88,27.93,0.51
02-05-2025 00:00,03-05-2025 00:00,46.95,80.94,47.75,5.07,41.14,0.6
03-05-2025 00:00,04-05-2025 00:00,41.92,71.87,25.96,4.88,37.45,0.42
04-05-2025 00:00,05-05-2025 00:00,40.8,69.69,26.64,5.89,50.25,0.42
05-05-2025 00:00,06-05-2025 00:00,40.43,68.97,27.63,4.79,50.84,0.43
06-05-2025 00:00,07-05-2025 00:00,44.93,77.76,24.51,4.61,42.75,0.44
07-05-2025 00:00,08-05-2025 00:00,53.18,97.23,32.04,9.33,51.95,0.37
08-05-2025 00:00,09-05-2025 00:00,52.54,92.62,21.41,6.37,53.96,0.24
09-05-2025 00:00,10-05-2025 00:00,54.82,97.08,25.25,4.66,41.88,0.48
10-05-2025 00:00,11-05-2025 00:00,60.79,108.74,25.3,7.82,52.74,0.51
11-05-2025 00:00,12-05-2025 00:00,60.03,107.24,21.52,8.78,56.74,0.51
12-05-2025 00:00,13-05-2025 00:00,57.76,102.81,17.27,7.05,47.3,0.47
13-05-2025 00:00,14-05-2025 00:00,46.36,80.55,25.2,10.3,36.97,0.46
14-05-2025 00:00,15-05-2025 00:00,44.46,76.84,13.54,4.26,26.26,0.44
15-05-2025 00:00,16-05-2025 00:00,43.02,74.03,14.55,4.35,20.59,0.44
16-05-2025 00:00,17-05-2025 00:00,40.63,69.36,12.81,4.02,21.05,0.46
17-05-2025 00:00,18-05-2025 00:00,38.26,64.72,26.72,4.22,19.08,0.46
18-05-2025 00:00,19-05-2025 00:00,32.4,53.29,31.32,4.46,22.97,0.5
19-05-2025 00:00,20-05-2025 00:00,27.45,43.61,23.93,4.27,17.86,0.45
20-05-2025 00:00,21-05-2025 00:00,29.88,48.36,19.41,6.57,14.19,0.44
21-05-2025 00:00,22-05-2025 00:00,30.81,50.18,20.97,7.91,18.17,0.47
22-05-2025 00:00,23-05-2025 00:00,40.16,68.44,37.8,7.6,17.6,0.56
23-05-2025 00:00,24-05-2025 00:00,29,46.64,27.34,7.6,11.36,0.51
24-05-2025 00:00,25-05-2025 00:00,29.29,47.2,25.21,7.32,10.94,0.49
25-05-2025 00:00,26-05-2025 00:00,25.14,39.11,21.62,7.05,7.44,0.45
26-05-2025 00:00,27-05-2025 00:00,25.31,39.42,26.46,6.47,7.14,0.48
27-05-2025 00:00,28-05-2025 00:00,30.07,48.74,30.19,7.06,12.2,0.53
28-05-2025 00:00,29-05-2025 00:00,29.69,47.98,19.26,7.13,4.19,0.43
29-05-2025 00:00,30-05-2025 00:00,23.8,36.48,48.29,7.2,3.9,0.44
30-05-2025 00:00,31-05-2025 00:00,33.63,55.69,67.6,7.48,10.1,0.41
31-05-2025 00:00,01-06-2025 00:00,42.02,72.06,31.17,7.26,14.33,0.31
01-06-2025 00:00,02-06-2025 00:00,42.51,73.03,17.65,7.26,15.89,0.41
02-06-2025 00:00,03-06-2025 00:00,64.28,115.55,50.39,7.21,16.15,0.39
03-06-2025 00:00,04-06-2025 00:00,56.33,100.02,91.29,7.59,16.23,0.29
04-06-2025 00:00,05-06-2025 00:00,35.47,59.28,90.19,5.18,20.12,2.32
05-06-2025 00:00,06-06-2025 00:00,39.03,66.24,94.18,2.27,23.52,4.22
06-06-2025 00:00,07-06-2025 00:00,45.31,78.5,73.94,2.06,22.07,3.73
07-06-2025 00:00,08-06-2025 00:00,52.36,92.27,69.36,2.59,20.41,0.58
08-06-2025 00:00,09-06-2025 00:00,54.9,97.23,50.03,2.5,21.07,0.5
09-06-2025 00:00,10-06-2025 00:00,61,109.13,57.8,2.17,23.09,0.47
10-06-2025 00:00,11-06-2025 00:00,55.64,98.67,71.04,1.9,17.88,0.45
11-06-2025 00:00,12-06-2025 00:00,40.73,69.37,53.24,2.28,19.15,0.43
12-06-2025 00:00,13-06-2025 00:00,29.92,48.43,51.3,2.63,19.14,0.41
13-06-2025 00:00,14-06-2025 00:00,31.88,52.26,43.65,2.31,20.64,0.36
14-06-2025 00:00,15-06-2025 00:00,35.89,60.1,45.32,2.55,20.16,0.4
15-06-2025 00:00,16-06-2025 00:00,29.03,46.69,40.65,2.35,18.93,0.38
16-06-2025 00:00,17-06-2025 00:00,23.26,35.42,39.63,2.57,19.41,0.38
17-06-2025 00:00,18-06-2025 00:00,23.67,36.23,41.31,2.38,16.64,0.44
18-06-2025 00:00,19-06-2025 00:00,25.75,40.3,37.87,2.31,17.37,0.45
19-06-2025 00:00,20-06-2025 00:00,30.94,50.42,35.4,2.1,19.41,0.42
20-06-2025 00:00,21-06-2025 00:00,37.43,63.1,32.72,2.27,16.46,0.45
21-06-2025 00:00,22-06-2025 00:00,41.36,70.78,29.27,2.58,17.05,0.45
22-06-2025 00:00,23-06-2025 00:00,37.05,62.37,39.35,2.54,16.24,0.48
23-06-2025 00:00,24-06-2025 00:00,31.74,51.99,37.03,2.69,16.68,0.44
24-06-2025 00:00,25-06-2025 00:00,27.55,43.81,26.08,2.41,17.99,0.15
25-06-2025 00:00,26-06-2025 00:00,29.03,46.69,28.99,2.6,17.61,0.41
26-06-2025 00:00,27-06-2025 00:00,20.72,30.48,25.68,2.18,17.14,0.42
27-06-2025 00:00,28-06-2025 00:00,26.66,42.06,21.41,2.53,16.92,0.38
28-06-2025 00:00,29-06-2025 00:00,29.59,47.8,17.79,2.8,16.8,0.41
29-06-2025 00:00,30-06-2025 00:00,32.53,53.54,24.57,2.5,17.05,0.43
30-06-2025 00:00,01-07-2025 00:00,33.99,56.38,34.29,2.75,18.77,0.46
01-07-2025 00:00,02-07-2025 00:00,30.76,50.09,29,2.42,17.25,0.36
02-07-2025 00:00,03-07-2025 00:00,26.22,41.21,25.49,1.95,17.17,0.36
03-07-2025 00:00,04-07-2025 00:00,27.24,43.2,14.74,2.38,17.31,0.34
04-07-2025 00:00,05-07-2025 00:00,32.72,53.91,25.2,2.36,17.77,0.44
05-07-2025 00:00,06-07-2025 00:00,33.25,54.94,32.46,2.78,16.86,0.43
06-07-2025 00:00,07-07-2025 00:00,29.22,47.07,27.43,2.15,16.57,0.45
07-07-2025 00:00,08-07-2025 00:00,25.65,40.1,40.04,2.78,16.84,0.44
08-07-2025 00:00,09-07-2025 00:00,22.12,33.21,32.3,2.55,17.06,0.47
09-07-2025 00:00,10-07-2025 00:00,31.29,51.04,50.18,2.5,16.69,0.61
10-07-2025 00:00,11-07-2025 00:00,26.69,42.12,40.89,2.34,17.75,0.49
11-07-2025 00:00,12-07-2025 00:00,33.23,54.9,42.45,2.27,20.24,0.53
12-07-2025 00:00,13-07-2025 00:00,36.45,61.2,49.55,2.04,19.16,0.53
13-07-2025 00:00,14-07-2025 00:00,36.75,61.77,56.8,2.59,18.86,0.51
14-07-2025 00:00,15-07-2025 00:00,25.28,39.37,39.96,2.17,20.2,0.44
15-07-2025 00:00,16-07-2025 00:00,33.07,54.6,37.89,2.45,18.4,0.44
16-07-2025 00:00,17-07-2025 00:00,35.22,58.79,89.2,2.55,19.14,0.46
17-07-2025 00:00,18-07-2025 00:00,37.36,62.97,41.57,2.29,15.92,0.37
18-07-2025 00:00,19-07-2025 00:00,33.83,56.07,38.55,2.16,14.3,0.35
19-07-2025 00:00,20-07-2025 00:00,35.69,59.71,47.07,2.41,13.38,0.46
20-07-2025 00:00,21-07-2025 00:00,32.59,53.65,50.65,2.21,13.93,0.46
21-07-2025 00:00,22-07-2025 00:00,32.84,54.13,41.72,1.84,13.36,0.39
22-07-2025 00:00,23-07-2025 00:00,28.43,45.53,33.73,2.24,14.48,0.35
23-07-2025 00:00,24-07-2025 00:00,30.25,49.08,39.1,2,16.21,0.35
24-07-2025 00:00,25-07-2025 00:00,31.69,51.89,40.64,2.21,17.66,0.44
25-07-2025 00:00,26-07-2025 00:00,26.98,42.7,36.29,2.44,15.81,0.42
26-07-2025 00:00,27-07-2025 00:00,23.3,35.5,43.56,2.45,13.43,0.35
27-07-2025 00:00,28-07-2025 00:00,27.91,44.51,13.94,2.17,17.41,0.34
28-07-2025 00:00,29-07-2025 00:00,30.69,49.94,16.87,2.18,14.44,0.4
29-07-2025 00:00,30-07-2025 00:00,30.58,49.73,39.77,2.21,12.88,0.48
30-07-2025 00:00,31-07-2025 00:00,21.67,32.32,39.64,2.43,11.57,0.42
31-07-2025 00:00,01-08-2025 00:00,29.68,47.97,39.54,2.38,11.52,0.48
01-08-2025 00:00,02-08-2025 00:00,38.55,65.29,39.51,2.67,16.26,0.37
02-08-2025 00:00,03-08-2025 00:00,42.11,72.25,39.55,2.41,18.59,0.37
03-08-2025 00:00,04-08-2025 00:00,44.77,77.44,39.64,2.65,16.43,0.32
04-08-2025 00:00,05-08-2025 00:00,40.67,69.43,39.49,2.04,19.03,0.36
05-08-2025 00:00,06-08-2025 00:00,39.39,66.94,39.65,2.58,12.15,0.46
06-08-2025 00:00,07-08-2025 00:00,36.89,62.06,39.4,2.46,12.09,0.45
07-08-2025 00:00,08-08-2025 00:00,42.09,72.2,39.7,2.98,14.7,0.51
08-08-2025 00:00,09-08-2025 00:00,30.54,49.65,29.28,2.69,25.99,0.33
09-08-2025 00:00,10-08-2025 00:00,26.68,42.11,39.59,2.83,9.14,0.31
10-08-2025 00:00,11-08-2025 00:00,26.81,42.36,39.72,2.81,8.37,0.37
11-08-2025 00:00,12-08-2025 00:00,27.44,43.59,34.84,3.29,12.45,0.44
12-08-2025 00:00,13-08-2025 00:00,33.82,56.05,36.8,3.55,18.26,0.45
13-08-2025 00:00,14-08-2025 00:00,23.46,35.83,44.88,4.12,15.36,0.35
14-08-2025 00:00,15-08-2025 00:00,23.32,35.54,100.04,2.8,14.66,0.36
15-08-2025 00:00,16-08-2025 00:00,23.92,36.73,105.55,2.42,16.03,0.31
16-08-2025 00:00,17-08-2025 00:00,21.8,32.58,119.59,2.65,20.56,0.28
17-08-2025 00:00,18-08-2025 00:00,20.38,29.81,112.33,2.89,19.85,0.27
18-08-2025 00:00,19-08-2025 00:00,20,29.06,94.53,2.61,23.82,0.28
19-08-2025 00:00,20-08-2025 00:00,20.89,30.8,77.75,2.6,19.33,0.32
20-08-2025 00:00,21-08-2025 00:00,22.51,33.96,76.99,2.78,16.1,0.37
21-08-2025 00:00,22-08-2025 00:00,24.74,38.33,65.75,3.94,15.94,0.4
22-08-2025 00:00,23-08-2025 00:00,25.71,40.22,38.05,3.53,16.4,0.36
23-08-2025 00:00,24-08-2025 00:00,24.23,37.32,37.43,4.04,16.27,0.41
24-08-2025 00:00,25-08-2025 00:00,29.29,47.21,43.38,4.37,19.05,0.36
25-08-2025 00:00,26-08-2025 00:00,31.55,51.62,47.32,3.54,18.23,0.41
26-08-2025 00:00,27-08-2025 00:00,26.73,42.2,53.36,3.4,20.34,0.3
27-08-2025 00:00,28-08-2025 00:00,23.54,35.98,66.97,3.51,21.88,0.3
28-08-2025 00:00,29-08-2025 00:00,26.63,42.01,63.57,3.46,23.31,0.3
29-08-2025 00:00,30-08-2025 00:00,25.63,40.06,64.05,3.44,18.27,0.37
30-08-2025 00:00,31-08-2025 00:00,25.97,40.73,41.47,3.6,16.69,0.38
31-08-2025 00:00,01-09-2025 00:00,28.06,44.8,36.87,3.9,20.01,0.33
01-09-2025 00:00,02-09-2025 00:00,39.69,67.52,65.55,4.97,25.95,0.45
02-09-2025 00:00,03-09-2025 00:00,24.04,36.95,86.11,3.47,15.16,0.37
03-09-2025 00:00,04-09-2025 00:00,18.92,26.95,112.93,3.29,14.69,0.38
04-09-2025 00:00,05-09-2025 00:00,24.08,37.04,125.6,3.5,15.2,0.44
05-09-2025 00:00,06-09-2025 00:00,34.71,57.79,184.6,4.07,18.36,0.42
06-09-2025 00:00,07-09-2025 00:00,43.47,74.9,136.16,3.65,19.2,0.33
07-09-2025 00:00,08-09-2025 00:00,35.43,59.2,60.47,3.4,18.84,0.31
08-09-2025 00:00,09-09-2025 00:00,42.25,72.52,53.03,3.84,18.08,0.34
09-09-2025 00:00,10-09-2025 00:00,40.84,69.76,37.67,4.2,15.21,0.34
10-09-2025 00:00,11-09-2025 00:00,36.62,61.52,46.68,5.71,16.23,0.35
11-09-2025 00:00,12-09-2025 00:00,35.8,59.93,37.5,5.57,13.8,0.41
12-09-2025 00:00,13-09-2025 00:00,32.07,52.64,31.58,5.72,11.58,0.44
13-09-2025 00:00,14-09-2025 00:00,29.78,48.15,20.62,4.98,12.07,0.43
14-09-2025 00:00,15-09-2025 00:00,27.09,42.92,36.49,4.73,14.44,0.43
15-09-2025 00:00,16-09-2025 00:00,23.07,35.06,22.86,4.54,15.47,0.41
16-09-2025 00:00,17-09-2025 00:00,23.78,36.45,26.09,4.39,15.49,0.41
17-09-2025 00:00,18-09-2025 00:00,29.27,47.18,28.11,4.55,14.12,0.39
18-09-2025 00:00,19-09-2025 00:00,30.82,50.2,30.72,4.75,16.99,0.34
19-09-2025 00:00,20-09-2025 00:00,34.48,57.35,33.63,4.65,18.36,0.4
20-09-2025 00:00,21-09-2025 00:00,37.51,63.26,30.91,4.64,15.08,0.44
21-09-2025 00:00,22-09-2025 00:00,53.98,95.44,41.16,4.67,21.79,0.59
22-09-2025 00:00,23-09-2025 00:00,41.87,71.78,33.16,4.66,16.25,0.56
23-09-2025 00:00,24-09-2025 00:00,24.09,37.04,32.68,4.73,12.54,0.64
24-09-2025 00:00,25-09-2025 00:00,29.98,48.55,38.28,4.78,10.34,0.72
25-09-2025 00:00,26-09-2025 00:00,35.04,58.44,12.11,4.62,12.22,0.66
26-09-2025 00:00,27-09-2025 00:00,33.82,56.07,26.54,4.88,12.47,0.54
27-09-2025 00:00,28-09-2025 00:00,35.16,58.68,20.87,4.91,16.35,0.38
28-09-2025 00:00,29-09-2025 00:00,34.17,56.73,19.44,4.92,16.3,0.38
29-09-2025 00:00,30-09-2025 00:00,39.91,67.94,22.26,4.71,25.69,0.56
30-09-2025 00:00,01-10-2025 00:00,49.75,87.18,21.85,4.77,20.04,0.78
01-10-2025 00:00,02-10-2025 00:00,37.01,62.28,19.76,4.65,18.4,0.57
02-10-2025 00:00,03-10-2025 00:00,26.73,42.21,17.75,4.51,18.98,0.45
03-10-2025 00:00,04-10-2025 00:00,32.36,53.2,18.34,4.53,18.43,0.41
04-10-2025 00:00,05-10-2025 00:00,39.03,66.24,18.16,4.59,21.54,0.39
05-10-2025 00:00,06-10-2025 00:00,34.98,58.33,18.97,4.67,20.04,0.53
06-10-2025 00:00,07-10-2025 00:00,52.13,91.81,20.34,4.98,23.24,0.69
07-10-2025 00:00,08-10-2025 00:00,50.52,88.67,20.63,4.88,27.69,0.49
08-10-2025 00:00,09-10-2025 00:00,47.06,81.91,21.88,4.28,20.56,0.56
09-10-2025 00:00,10-10-2025 00:00,52.82,93.17,24.65,3.92,22.36,0.63
10-10-2025 00:00,11-10-2025 00:00,53.5,94.49,22.74,3.91,25.06,0.56
11-10-2025 00:00,12-10-2025 00:00,54.67,96.77,48.58,4.22,26.14,0.53
12-10-2025 00:00,13-10-2025 00:00,62.25,111.58,35.62,3.85,34.93,0.48
13-10-2025 00:00,14-10-2025 00:00,78.76,143.83,32.24,3.92,36.94,0.57
14-10-2025 00:00,15-10-2025 00:00,76.89,140.16,35.47,4.12,37.72,0.5
15-10-2025 00:00,16-10-2025 00:00,82.64,151.01,32.89,4.19,30.82,0.63
16-10-2025 00:00,17-10-2025 00:00,92.8,171.26,29.98,4.31,37.05,0.8
17-10-2025 00:00,18-10-2025 00:00,110.18,205.2,36.88,4.64,45.05,1.19
18-10-2025 00:00,19-10-2025 00:00,93.17,171.97,26.23,5.33,33.48,1.23
19-10-2025 00:00,20-10-2025 00:00,60.44,108.04,9.67,5.14,41.65,0.98
20-10-2025 00:00,21-10-2025 00:00,80.16,146.57,15.28,6.52,39.03,1.11
21-10-2025 00:00,22-10-2025 00:00,116.86,218.25,14.86,9.26,43.05,1.18
22-10-2025 00:00,23-10-2025 00:00,93.49,172.6,14.9,7.09,40.89,1.41
23-10-2025 00:00,24-10-2025 00:00,90.35,166.47,13.64,6.34,42.95,1.57
24-10-2025 00:00,25-10-2025 00:00,90.57,166.9,14.07,6.45,35.48,1.74
25-10-2025 00:00,26-10-2025 00:00,86.57,159.09,14.81,5.78,39.86,1.52
26-10-2025 00:00,27-10-2025 00:00,68.27,123.35,12.91,5.41,34.22,1.86
27-10-2025 00:00,28-10-2025 00:00,74.74,135.97,15.12,5.41,35.94,1.67
28-10-2025 00:00,29-10-2025 00:00,52.91,93.34,12.1,5.19,28.86,1.22
29-10-2025 00:00,30-10-2025 00:00,35.23,58.81,7.1,5.41,17.51,1.08
30-10-2025 00:00,31-10-2025 00:00,33.36,55.17,3.22,4.89,20.69,0.64
