From Date,To Date,PM2.5,PM10,NO2,SO2,Ozone,CO
13-03-2025 00:00,14-03-2025 00:00,58.47,119.31,12.67,13.97,46.19,0.7
14-03-2025 00:00,15-03-2025 00:00,50.97,105.09,12.1,11.79,52.93,0.7
15-03-2025 00:00,16-03-2025 00:00,47.59,101.89,10.06,13.49,59.99,0.52
16-03-2025 00:00,17-03-2025 00:00,41.76,93.3,9.88,12.59,53.46,0.54
17-03-2025 00:00,18-03-2025 00:00,38.34,90.61,9.77,13.3,51.93,0.53
18-03-2025 00:00,19-03-2025 00:00,52.09,120.31,13.19,19.86,59.95,0.76
19-03-2025 00:00,20-03-2025 00:00,30.21,74.99,10.77,13.26,42.05,0.56
20-03-2025 00:00,21-03-2025 00:00,18.4,51.63,9.92,10.47,28.86,0.52
21-03-2025 00:00,22-03-2025 00:00,26.33,69.02,8.44,13.12,38.67,0.41
22-03-2025 00:00,23-03-2025 00:00,23.35,49.93,12.97,11.77,32.22,0.56
23-03-2025 00:00,24-03-2025 00:00,29.27,62.16,10.54,11.28,30.85,0.55
24-03-2025 00:00,25-03-2025 00:00,32.71,70.71,11.75,8.89,37.59,0.66
25-03-2025 00:00,26-03-2025 00:00,46.66,99.58,11.69,10.33,46.15,0.82
26-03-2025 00:00,27-03-2025 00:00,48.36,97.78,11.44,12.76,48.92,0.6
27-03-2025 00:00,28-03-2025 00:00,58.07,115.41,12.43,17.08,56.37,0.69
28-03-2025 00:00,29-03-2025 00:00,67.9,131.99,14.4,17.69,55.9,0.82
29-03-2025 00:00,30-03-2025 00:00,74.4,143.88,14.34,17.71,64.14,0.83
30-03-2025 00:00,31-03-2025 00:00,72.38,135.58,9.95,11.18,61.48,0.65
31-03-2025 00:00,01-04-2025 00:00,49,95.13,8.8,6.99,49.34,0.56
01-04-2025 00:00,02-04-2025 00:00,45.27,97.73,11.37,8.77,53.99,0.63
02-04-2025 00:00,03-04-2025 00:00,26.12,63.21,9.28,11.21,38.65,0.49
03-04-2025 00:00,04-04-2025 00:00,31.82,59.76,8.12,9.73,21.46,0.56
04-04-2025 00:00,05-04-2025 00:00,24.31,49.21,9.4,12.59,30.05,0.49
05-04-2025 00:00,06-04-2025 00:00,40.77,80,11.81,10.43,41.94,0.65
06-04-2025 00:00,07-04-2025 00:00,45.01,85.75,9.84,10.93,46.92,0.52
07-04-2025 00:00,08-04-2025 00:00,47.12,94.41,10.5,10.59,52.96,0.53
08-04-2025 00:00,09-04-2025 00:00,29.94,81.4,9.63,11.79,65.09,0.42
09-04-2025 00:00,10-04-2025 00:00,31.08,74.11,9.42,9.86,53.98,0.48
10-04-2025 00:00,11-04-2025 00:00,32.1,82.5,9.52,11.75,53.08,0.49
11-04-2025 00:00,12-04-2025 00:00,38.38,88.59,9.65,9.32,57.26,0.52
12-04-2025 00:00,13-04-2025 00:00,55.06,127.78,9.35,12.47,17.87,0.5
13-04-2025 00:00,14-04-2025 00:00,53.21,146.76,13.8,20.01,40.07,0.79
14-04-2025 00:00,15-04-2025 00:00,27.31,78.97,7.85,11.11,55.9,0.4
15-04-2025 00:00,16-04-2025 00:00,34.29,79.06,10.63,11.83,52.59,0.47
16-04-2025 00:00,17-04-2025 00:00,37.59,73.49,11.17,10.17,50.13,0.47
17-04-2025 00:00,18-04-2025 00:00,37.03,72.24,9.09,10.17,53.25,0.48
18-04-2025 00:00,19-04-2025 00:00,45.53,100.76,11.43,10.45,43.26,0.63
19-04-2025 00:00,20-04-2025 00:00,39.29,77.53,10.04,11.56,48.22,0.54
20-04-2025 00:00,21-04-2025 00:00,46.06,99.94,9.78,11.32,50.11,0.5
21-04-2025 00:00,22-04-2025 00:00,42.34,87.01,9.66,9.83,55.7,0.52
22-04-2025 00:00,23-04-2025 00:00,49.05,103.58,11.39,12.69,47.48,0.54
23-04-2025 00:00,24-04-2025 00:00,49.29,110.35,9.29,13.3,49.57,0.46
24-04-2025 00:00,25-04-2025 00:00,44.39,99.95,8.76,11.25,57.52,0.45
25-04-2025 00:00,26-04-2025 00:00,42.5,96.92,8.13,10.27,56.79,0.41
26-04-2025 00:00,27-04-2025 00:00,41.64,85,9.59,10.29,55.99,0.51
27-04-2025 00:00,28-04-2025 00:00,35.64,76.2,9.53,13.05,38.14,0.52
28-04-2025 00:00,29-04-2025 00:00,34.38,67.46,5.19,11.17,53.33,0.35
29-04-2025 00:00,30-04-2025 00:00,30.64,67.31,8.21,11.77,48.37,0.42
30-04-2025 00:00,01-05-2025 00:00,34,100.54,8.66,11.44,51.75,0.43
01-05-2025 00:00,02-05-2025 00:00,29.55,69.76,9.26,11.26,54.15,0.41
02-05-2025 00:00,03-05-2025 00:00,31.61,74,7.54,11.85,51.76,0.36
03-05-2025 00:00,04-05-2025 00:00,28.91,72.99,7.2,9.24,63.23,0.35
04-05-2025 00:00,05-05-2025 00:00,41.97,91.97,9.82,12.57,64.41,0.53
05-05-2025 00:00,06-05-2025 00:00,35.05,79.83,7.71,11.24,56.75,0.35
06-05-2025 00:00,07-05-2025 00:00,27.61,58.02,6.39,10.7,67.34,0.44
07-05-2025 00:00,08-05-2025 00:00,23.7,68.85,8.42,10.25,57.09,0.43
08-05-2025 00:00,09-05-2025 00:00,28,66.05,9.28,10.99,45.93,0.42
09-05-2025 00:00,10-05-2025 00:00,29.28,64.64,7.84,10.47,51.87,0.37
10-05-2025 00:00,11-05-2025 00:00,32.04,72.04,8.68,11.54,56.02,0.45
11-05-2025 00:00,12-05-2025 00:00,41.54,83.56,8.72,10.79,62.44,0.38
12-05-2025 00:00,13-05-2025 00:00,38.52,72.04,9.63,13.26,64.62,0.51
13-05-2025 00:00,14-05-2025 00:00,38.92,68.21,10.04,10.55,62.82,0.55
14-05-2025 00:00,15-05-2025 00:00,31.05,50.95,10.01,11.1,60.5,0.48
15-05-2025 00:00,16-05-2025 00:00,20.99,36.31,10.34,6.95,37.94,0.53
16-05-2025 00:00,17-05-2025 00:00,34.94,55.58,10.09,11.95,40.36,0.55
17-05-2025 00:00,18-05-2025 00:00,30.34,61.63,9.74,15.63,41.9,0.48
18-05-2025 00:00,19-05-2025 00:00,32.06,53.67,9.76,11.64,47.64,0.53
19-05-2025 00:00,20-05-2025 00:00,32.67,60.63,9.71,11.83,38.23,0.52
20-05-2025 00:00,21-05-2025 00:00,25.06,48.94,9.66,10.7,31.6,0.52
21-05-2025 00:00,22-05-2025 00:00,13.03,30.72,9.3,11.63,19.04,0.37
22-05-2025 00:00,23-05-2025 00:00,4.81,15.73,6.71,10.04,18.91,0.23
23-05-2025 00:00,24-05-2025 00:00,7.98,19.88,4.03,7.79,18.9,0.27
24-05-2025 00:00,25-05-2025 00:00,8,17.38,6.78,10.27,26.1,0.32
25-05-2025 00:00,26-05-2025 00:00,7.14,13.43,7.64,9.77,28.4,0.32
26-05-2025 00:00,27-05-2025 00:00,10.59,21.69,8.06,9.59,30.49,0.41
27-05-2025 00:00,28-05-2025 00:00,7.63,13.18,7.9,9.2,26.62,0.39
28-05-2025 00:00,29-05-2025 00:00,14.36,29.16,8.74,9.48,41.46,0.46
29-05-2025 00:00,30-05-2025 00:00,16.69,44.2,6.86,8.2,33.34,0.32
30-05-2025 00:00,31-05-2025 00:00,24.16,83.92,7.67,10.16,25.86,0.33
31-05-2025 00:00,01-06-2025 00:00,23.55,80.02,4.67,9.55,30.69,0.32
01-06-2025 00:00,02-06-2025 00:00,18.34,56.46,5.53,9.02,27.66,0.23
02-06-2025 00:00,03-06-2025 00:00,12,28.47,5.63,8.43,26.84,0.24
03-06-2025 00:00,04-06-2025 00:00,17.05,50.62,5.51,10.12,27.69,0.24
04-06-2025 00:00,05-06-2025 00:00,19.23,57.04,5.41,9.46,32.09,0.23
05-06-2025 00:00,06-06-2025 00:00,18.21,51.29,7.63,10.23,39.92,0.35
06-06-2025 00:00,07-06-2025 00:00,26.97,70.96,8.18,8.4,41.8,0.42
07-06-2025 00:00,08-06-2025 00:00,32.45,76.77,8.19,9.44,49.03,0.43
08-06-2025 00:00,09-06-2025 00:00,29.68,72.24,7.85,10.88,50.09,0.3
09-06-2025 00:00,10-06-2025 00:00,19.75,48.5,7.95,8.42,42.15,0.4
10-06-2025 00:00,11-06-2025 00:00,22.35,62.98,7.29,8.42,36.78,0.35
11-06-2025 00:00,12-06-2025 00:00,27.38,62.52,7.31,10.89,37.35,0.35
12-06-2025 00:00,13-06-2025 00:00,30.48,55.52,10.11,9.79,26.61,0.37
13-06-2025 00:00,14-06-2025 00:00,38.12,56.42,11.05,7.87,33.63,0.57
14-06-2025 00:00,15-06-2025 00:00,14.55,22.39,7.44,11.76,28.88,0.25
15-06-2025 00:00,16-06-2025 00:00,5.29,12.92,3.59,9.76,22.27,0.21
16-06-2025 00:00,17-06-2025 00:00,7.4,17.18,5.82,8.86,26.44,0.25
17-06-2025 00:00,18-06-2025 00:00,13.12,41.74,5.76,9.45,25.97,0.25
18-06-2025 00:00,19-06-2025 00:00,10.86,41.82,4.92,9.49,25.19,0.2
19-06-2025 00:00,20-06-2025 00:00,9.86,34.75,5.77,11.04,25.45,0.19
20-06-2025 00:00,21-06-2025 00:00,7.94,29.84,7.26,9.35,23.6,0.19
21-06-2025 00:00,22-06-2025 00:00,8.28,31.18,5.01,7.57,23.96,0.13
22-06-2025 00:00,23-06-2025 00:00,9.22,42,5.38,8.68,24.06,0.2
23-06-2025 00:00,24-06-2025 00:00,11.02,39.12,6.09,10.96,23.34,0.27
24-06-2025 00:00,25-06-2025 00:00,8.79,26.56,5.81,9.64,21.14,0.19
25-06-2025 00:00,26-06-2025 00:00,10.97,31.9,5.03,7.47,21.15,0.2
26-06-2025 00:00,27-06-2025 00:00,9.76,30.97,7.47,9.45,17.81,0.34
27-06-2025 00:00,28-06-2025 00:00,12.82,50.47,5.15,9.14,21.03,0.21
28-06-2025 00:00,29-06-2025 00:00,8.92,29.07,6.78,8.51,21.42,0.31
29-06-2025 00:00,30-06-2025 00:00,None,None,7.54,9.75,22.75,0.21
30-06-2025 00:00,01-07-2025 00:00,7.82,28.82,6.82,8.36,16.78,0.2
01-07-2025 00:00,02-07-2025 00:00,6.77,22,6.44,7.46,15.31,0.31
02-07-2025 00:00,03-07-2025 00:00,7.05,22.33,7.87,9.28,11.33,0.18
03-07-2025 00:00,04-07-2025 00:00,7.58,21.3,9.03,9.33,17.54,0.33
04-07-2025 00:00,05-07-2025 00:00,7.01,23.93,8.86,11.02,16.98,0.4
05-07-2025 00:00,06-07-2025 00:00,8.03,25.41,9.71,9.19,18.05,0.35
06-07-2025 00:00,07-07-2025 00:00,11.22,47.38,15.16,9.31,21.68,0.77
07-07-2025 00:00,08-07-2025 00:00,12.61,50.59,13.28,8.99,21.54,0.6
08-07-2025 00:00,09-07-2025 00:00,15.7,47.33,10.53,8.94,18.93,0.47
09-07-2025 00:00,10-07-2025 00:00,14,50.58,9.44,10.29,14.3,0.44
10-07-2025 00:00,11-07-2025 00:00,19.26,56.83,8.63,9.63,22.65,0.37
11-07-2025 00:00,12-07-2025 00:00,18.19,55.85,7.19,9.35,21.66,0.27
12-07-2025 00:00,13-07-2025 00:00,16.45,50.69,7.75,10.61,23.01,0.25
13-07-2025 00:00,14-07-2025 00:00,12.37,47.62,8.52,9.78,19.51,0.3
14-07-2025 00:00,15-07-2025 00:00,9.11,37.15,6.78,9.21,21.52,0.22
15-07-2025 00:00,16-07-2025 00:00,5.76,21.16,9.3,9.85,18.68,0.31
16-07-2025 00:00,17-07-2025 00:00,10.41,40.49,9.88,9.87,16.88,0.47
17-07-2025 00:00,18-07-2025 00:00,18.94,47.74,8.79,9.69,18.78,0.39
18-07-2025 00:00,19-07-2025 00:00,16.32,38.55,7.32,9.49,18.8,0.29
19-07-2025 00:00,20-07-2025 00:00,18.07,41.12,7.38,10.28,21.08,0.3
20-07-2025 00:00,21-07-2025 00:00,17.01,55.33,8.22,10.75,21.17,0.36
21-07-2025 00:00,22-07-2025 00:00,9.67,28.78,13.68,11.23,20.42,0.17
22-07-2025 00:00,23-07-2025 00:00,4.92,15.67,9.4,9.55,22.23,0.23
23-07-2025 00:00,24-07-2025 00:00,3.82,9.34,3.83,10.97,16.96,0.19
24-07-2025 00:00,25-07-2025 00:00,6.38,17.02,6.97,8.73,15.9,0.22
25-07-2025 00:00,26-07-2025 00:00,7.49,18.91,6.81,9.51,13.94,0.19
26-07-2025 00:00,27-07-2025 00:00,4.55,11.11,5.75,9.22,13.7,0.17
27-07-2025 00:00,28-07-2025 00:00,6.93,20.13,8.54,10.24,16.74,0.13
28-07-2025 00:00,29-07-2025 00:00,6.94,26.58,8.87,10.85,19.05,0.33
29-07-2025 00:00,30-07-2025 00:00,6.08,29.08,6.46,9.73,18.88,0.2
30-07-2025 00:00,31-07-2025 00:00,8.16,27.99,5.32,10.36,16.64,0.19
31-07-2025 00:00,01-08-2025 00:00,11.33,40.14,6.59,8.28,14.99,0.24
01-08-2025 00:00,02-08-2025 00:00,13.8,49.32,7.24,9.38,16.9,0.3
02-08-2025 00:00,03-08-2025 00:00,18.76,61.63,5.97,9.61,16.97,0.29
03-08-2025 00:00,04-08-2025 00:00,18.82,57.8,7.77,9.19,18.77,0.38
04-08-2025 00:00,05-08-2025 00:00,17.2,43.31,5.32,10.6,18.28,0.3
05-08-2025 00:00,06-08-2025 00:00,38.29,75.27,8.86,9.61,30.6,0.53
06-08-2025 00:00,07-08-2025 00:00,30.51,59.54,9.68,9.11,36.41,0.44
07-08-2025 00:00,08-08-2025 00:00,32.54,74.04,9.17,10.29,27.2,0.4
08-08-2025 00:00,09-08-2025 00:00,14.8,29.55,9.61,10.5,17.57,0.36
09-08-2025 00:00,10-08-2025 00:00,17.84,35.68,9.84,8,18.7,0.4
10-08-2025 00:00,11-08-2025 00:00,12.41,20.25,7.65,8.93,22.38,0.27
11-08-2025 00:00,12-08-2025 00:00,12.26,25.02,7.82,8.17,18.57,0.29
12-08-2025 00:00,13-08-2025 00:00,10.7,28.77,3.79,8.49,16.68,0.21
13-08-2025 00:00,14-08-2025 00:00,10.73,22.81,5.94,10.35,15.02,0.27
14-08-2025 00:00,15-08-2025 00:00,3.95,10.78,5.63,9.2,15.18,0.21
15-08-2025 00:00,16-08-2025 00:00,3.5,7.31,5.41,6.28,18.08,0.28
16-08-2025 00:00,17-08-2025 00:00,9.96,19.6,4.93,10.64,15.04,0.3
17-08-2025 00:00,18-08-2025 00:00,4.99,16.27,4.94,8.17,14.73,0.26
18-08-2025 00:00,19-08-2025 00:00,15.65,18.15,4.61,10.14,17.22,0.25
19-08-2025 00:00,20-08-2025 00:00,13.71,21.71,4.67,8.99,16.46,0.25
20-08-2025 00:00,21-08-2025 00:00,22.02,30.02,3.9,10.17,18.09,0.21
21-08-2025 00:00,22-08-2025 00:00,34.23,42.23,3.91,9.82,17.51,0.2
22-08-2025 00:00,23-08-2025 00:00,43.6,51.6,3.51,7.85,17.15,0.21
23-08-2025 00:00,24-08-2025 00:00,39.08,47.08,4.2,6.33,17.59,0.2
24-08-2025 00:00,25-08-2025 00:00,37.17,45.17,4.55,8.85,13.71,0.22
25-08-2025 00:00,26-08-2025 00:00,36.44,44.44,3.99,9.91,15.85,0.25
26-08-2025 00:00,27-08-2025 00:00,26.87,34.87,4.69,9,11.12,0.29
27-08-2025 00:00,28-08-2025 00:00,12.22,20.22,4.67,7.42,9.62,0.27
28-08-2025 00:00,29-08-2025 00:00,29.15,37.15,5.05,9.47,16.36,0.29
29-08-2025 00:00,30-08-2025 00:00,29.56,37.56,3.64,8.5,17.61,0.22
30-08-2025 00:00,31-08-2025 00:00,32.04,40.04,7.82,10.82,15.03,0.41
31-08-2025 00:00,01-09-2025 00:00,30.85,38.85,3.89,9.24,13.57,0.17
01-09-2025 00:00,02-09-2025 00:00,41.54,49.54,4.49,9.18,14.27,0.22
02-09-2025 00:00,03-09-2025 00:00,33.47,41.47,4.29,9.23,13.78,0.26
03-09-2025 00:00,04-09-2025 00:00,63.03,88.82,4.58,10.43,18.34,0.28
04-09-2025 00:00,05-09-2025 00:00,63.2,73.6,4.73,9.16,19.2,0.29
05-09-2025 00:00,06-09-2025 00:00,46.96,54.96,3.59,8.02,18.62,0.21
06-09-2025 00:00,07-09-2025 00:00,48.51,56.51,4.4,8.62,16.92,0.27
07-09-2025 00:00,08-09-2025 00:00,65.59,73.59,4.72,9.1,19.04,0.29
08-09-2025 00:00,09-09-2025 00:00,61.67,70.9,4.16,9.24,23.51,0.25
09-09-2025 00:00,10-09-2025 00:00,67.83,78.5,5.38,10.16,22.45,0.33
10-09-2025 00:00,11-09-2025 00:00,50.97,63.14,6.04,9.62,22.62,0.38
11-09-2025 00:00,12-09-2025 00:00,41.2,49.2,4.86,9.5,23.48,0.3
12-09-2025 00:00,13-09-2025 00:00,46.02,54.02,5.7,9.39,24.41,0.35
13-09-2025 00:00,14-09-2025 00:00,40.76,48.76,6.74,10.99,21.02,0.35
14-09-2025 00:00,15-09-2025 00:00,42.14,50.14,4.71,10.21,21.25,0.29
15-09-2025 00:00,16-09-2025 00:00,25.43,33.43,5.05,9.15,23.03,0.31
16-09-2025 00:00,17-09-2025 00:00,34.27,42.69,5.06,10.8,22.22,0.31
17-09-2025 00:00,18-09-2025 00:00,39.71,47.71,5.91,9,28.19,0.37
18-09-2025 00:00,19-09-2025 00:00,31.57,39.57,6.04,7.75,21.81,0.37
19-09-2025 00:00,20-09-2025 00:00,39.88,48.44,5.97,9.48,19.02,0.36
20-09-2025 00:00,21-09-2025 00:00,49.07,57.07,5.08,10.05,22.74,0.31
21-09-2025 00:00,22-09-2025 00:00,40.97,48.97,5.26,9.12,26.68,0.32
22-09-2025 00:00,23-09-2025 00:00,32.47,40.47,4.36,9.75,28.73,0.26
23-09-2025 00:00,24-09-2025 00:00,36.69,44.69,4.56,11.51,24.71,0.27
24-09-2025 00:00,25-09-2025 00:00,56.67,65.67,5.32,10.42,21.04,0.33
25-09-2025 00:00,26-09-2025 00:00,45.98,53.98,5.02,10.93,22.23,0.31
26-09-2025 00:00,27-09-2025 00:00,37.61,45.61,4.74,9.43,23.78,0.3
27-09-2025 00:00,28-09-2025 00:00,24.4,32.4,3.89,10.01,21.82,0.24
28-09-2025 00:00,29-09-2025 00:00,26.19,34.19,3.76,8.11,22.65,0.23
29-09-2025 00:00,30-09-2025 00:00,41.14,49.14,4.26,9.85,26.29,0.25
30-09-2025 00:00,01-10-2025 00:00,37.71,45.71,3.95,9.35,18.36,0.24
01-10-2025 00:00,02-10-2025 00:00,48.17,57.46,4.86,10.66,15.17,0.29
02-10-2025 00:00,03-10-2025 00:00,35.56,43.56,4.98,9.18,14.78,0.33
03-10-2025 00:00,04-10-2025 00:00,39.55,47.55,5.31,8.38,15.36,0.27
04-10-2025 00:00,05-10-2025 00:00,41.88,50.14,4.14,11.22,19.27,0.25
05-10-2025 00:00,06-10-2025 00:00,41.06,49.06,4.54,10.35,19.42,0.28
06-10-2025 00:00,07-10-2025 00:00,43.41,57.66,5.23,9.88,19,0.32
07-10-2025 00:00,08-10-2025 00:00,43.47,51.94,7.47,8.45,21.28,0.47
08-10-2025 00:00,09-10-2025 00:00,65.61,80.85,6.38,8.83,22.31,0.39
09-10-2025 00:00,10-10-2025 00:00,75.19,113.19,6.43,10.72,24.82,0.4
10-10-2025 00:00,11-10-2025 00:00,79.54,168.67,7.08,14.12,30.21,0.43
11-10-2025 00:00,12-10-2025 00:00,78.3,157.23,7.86,11.52,27.72,0.48
12-10-2025 00:00,13-10-2025 00:00,78.17,155.12,8.19,14.19,30.94,0.5
13-10-2025 00:00,14-10-2025 00:00,72.07,151.48,7.97,12.23,27.26,0.48
14-10-2025 00:00,15-10-2025 00:00,36.82,72.76,7.79,7.34,24.06,0.48
15-10-2025 00:00,16-10-2025 00:00,24.4,53.41,6.12,5.43,20.63,0.37
16-10-2025 00:00,17-10-2025 00:00,36.95,80.91,7.76,7.26,32.46,0.47
17-10-2025 00:00,18-10-2025 00:00,59.31,123.76,9.37,8.86,29.38,0.52
18-10-2025 00:00,19-10-2025 00:00,75.85,140.67,8.99,10.34,32.91,0.55
19-10-2025 00:00,20-10-2025 00:00,76.95,129.15,8.18,8.83,40.96,0.5
20-10-2025 00:00,21-10-2025 00:00,18.85,64.41,6.04,10.6,19.94,0.35
21-10-2025 00:00,22-10-2025 00:00,28.08,63.37,5.02,7.03,14.53,0.3
22-10-2025 00:00,23-10-2025 00:00,20.47,43.51,5.8,5.81,19.09,0.35
23-10-2025 00:00,24-10-2025 00:00,9.28,23.05,5.86,5.13,17.62,0.36
24-10-2025 00:00,25-10-2025 00:00,10.98,23.95,5.87,6.09,15.08,0.37
25-10-2025 00:00,26-10-2025 00:00,18.08,33.03,8.5,5.58,13.09,0.51
26-10-2025 00:00,27-10-2025 00:00,15.62,15.33,6.96,6.38,23.68,0.42
27-10-2025 00:00,28-10-2025 00:00,21.7,58.7,6.49,4.48,29.16,0.4
28-10-2025 00:00,29-10-2025 00:00,11.34,23.87,5.2,5.65,15.91,0.29
29-10-2025 00:00,30-10-2025 00:00,11.45,20.71,5.11,5.52,19.48,0.31
30-10-2025 00:00,31-10-2025 00:00,14.59,34.33,4.68,4.77,26.55,0.28
