From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Ozone
17-07-2025 00:00,18-07-2025 00:00,33.97,44.37,68.23,12.97,1.17,15.8
18-07-2025 00:00,19-07-2025 00:00,33.67,40.4,64.26,11.04,1.08,15.95
19-07-2025 00:00,20-07-2025 00:00,26.78,33.45,65.62,14.59,1.17,16.1
20-07-2025 00:00,21-07-2025 00:00,33.21,43.19,66.51,14.84,1.04,17.78
21-07-2025 00:00,22-07-2025 00:00,39.14,49.51,65.56,15.04,1.4,15.87
22-07-2025 00:00,23-07-2025 00:00,53.37,62.64,68.04,14.61,1.4,15.57
23-07-2025 00:00,24-07-2025 00:00,35.98,44.39,66.68,10.63,1.38,15.26
24-07-2025 00:00,25-07-2025 00:00,44.51,59.67,64.87,11.99,1.13,17.93
25-07-2025 00:00,26-07-2025 00:00,59.39,76.07,63.96,9.33,1.27,20.67
26-07-2025 00:00,27-07-2025 00:00,42.8,52.06,67.45,10.01,1.47,21.53
27-07-2025 00:00,28-07-2025 00:00,37.81,47.63,72.11,9.56,1.25,21.89
28-07-2025 00:00,29-07-2025 00:00,52.73,60.78,69.92,9.21,1.29,23.81
29-07-2025 00:00,30-07-2025 00:00,42.44,48.82,68.12,7.63,1.35,19.85
30-07-2025 00:00,31-07-2025 00:00,33.88,41.04,67.08,13.27,1.3,19.54
31-07-2025 00:00,01-08-2025 00:00,29.68,33.75,60.91,7.62,0.96,11.73
01-08-2025 00:00,02-08-2025 00:00,29.24,37.14,58.97,8.82,0.49,3.81
02-08-2025 00:00,03-08-2025 00:00,34.28,41.56,68.05,10.93,0.42,5.18
03-08-2025 00:00,04-08-2025 00:00,35.56,48.02,68.57,9.01,0.44,6.05
04-08-2025 00:00,05-08-2025 00:00,41.15,58.26,63.28,9.69,0.45,3.34
05-08-2025 00:00,06-08-2025 00:00,35.03,44.25,66.93,13.14,0.48,4.51
06-08-2025 00:00,07-08-2025 00:00,33.93,66.22,68.02,13.13,0.51,5.37
07-08-2025 00:00,08-08-2025 00:00,29.7,85.85,67.31,16.05,0.45,5.3
08-08-2025 00:00,09-08-2025 00:00,28.25,93.29,66.69,13.75,0.46,5.58
09-08-2025 00:00,10-08-2025 00:00,15.77,32.31,65.15,16.87,0.62,4.09
10-08-2025 00:00,11-08-2025 00:00,None,None,71.16,7.34,0.7,5.03
11-08-2025 00:00,12-08-2025 00:00,None,None,70.65,15.4,0.64,12.13
12-08-2025 00:00,13-08-2025 00:00,None,None,65.84,20.32,0.65,19.16
13-08-2025 00:00,14-08-2025 00:00,47.21,81.14,69.24,16.37,0.89,22.78
14-08-2025 00:00,15-08-2025 00:00,41.72,57.86,67.11,17.54,0.8,29.27
15-08-2025 00:00,16-08-2025 00:00,46.43,55.54,64.09,16.67,0.82,30.27
16-08-2025 00:00,17-08-2025 00:00,54.18,74.05,58.89,15.53,0.88,29.42
17-08-2025 00:00,18-08-2025 00:00,40.75,58.97,63.87,16.93,0.82,28.99
18-08-2025 00:00,19-08-2025 00:00,37.17,54.19,67.39,16.2,0.73,29.17
19-08-2025 00:00,20-08-2025 00:00,31.98,46.31,69.25,17.56,0.84,29.33
20-08-2025 00:00,21-08-2025 00:00,26.46,39.63,71.15,19.63,0.74,29.6
21-08-2025 00:00,22-08-2025 00:00,30.19,43.37,71.85,15.17,0.76,30.16
22-08-2025 00:00,23-08-2025 00:00,48.55,67.84,73.55,21.59,1.26,21.23
23-08-2025 00:00,24-08-2025 00:00,32.88,46.25,72.32,8.52,1.11,14.11
24-08-2025 00:00,25-08-2025 00:00,29.13,42.4,72.29,10.46,1.09,13.85
25-08-2025 00:00,26-08-2025 00:00,26.02,36.78,68,15.95,1.13,13.77
26-08-2025 00:00,27-08-2025 00:00,20.51,29.45,68.2,14.38,1.12,13.87
27-08-2025 00:00,28-08-2025 00:00,34.35,52.59,70.56,15.96,1.44,13.16
28-08-2025 00:00,29-08-2025 00:00,56.55,82.31,72.91,14.86,1.55,13.36
29-08-2025 00:00,30-08-2025 00:00,44.28,58.73,66.83,13.52,1.12,13.36
30-08-2025 00:00,31-08-2025 00:00,28.89,46.29,66.46,16.33,1.06,12.03
31-08-2025 00:00,01-09-2025 00:00,31.57,45.04,69.55,16.41,0.59,8.19
01-09-2025 00:00,02-09-2025 00:00,14.16,21.4,69.86,18.68,0.57,8.12
02-09-2025 00:00,03-09-2025 00:00,14.56,20.47,66.38,17.84,0.57,8.2
03-09-2025 00:00,04-09-2025 00:00,21.94,28.77,66.82,17.79,0.68,8.15
04-09-2025 00:00,05-09-2025 00:00,26.99,35.37,58.22,17.99,0.56,8.14
05-09-2025 00:00,06-09-2025 00:00,26.96,36.16,65.1,20.96,0.54,8.17
06-09-2025 00:00,07-09-2025 00:00,30.92,41.77,68.57,17.41,0.59,8.5
07-09-2025 00:00,08-09-2025 00:00,29.18,40.82,70.99,20.48,0.62,8.39
08-09-2025 00:00,09-09-2025 00:00,33.03,48.24,72.57,15.09,0.81,8.42
09-09-2025 00:00,10-09-2025 00:00,29.85,44.65,66.15,19.71,0.59,8.61
10-09-2025 00:00,11-09-2025 00:00,26.19,37.79,63.9,15.95,0.41,9.28
11-09-2025 00:00,12-09-2025 00:00,24.28,46.39,66.38,16.23,0.56,12.84
12-09-2025 00:00,13-09-2025 00:00,24.76,48.21,65.61,8.13,0.89,16.6
13-09-2025 00:00,14-09-2025 00:00,29.73,45.42,64.65,11.43,1.04,17.43
14-09-2025 00:00,15-09-2025 00:00,40.64,57.31,64.9,10.7,1.22,17.41
15-09-2025 00:00,16-09-2025 00:00,36.66,54.46,64.7,10.24,1.1,17.79
16-09-2025 00:00,17-09-2025 00:00,38.47,60.09,67.29,18.54,1.1,26.2
17-09-2025 00:00,18-09-2025 00:00,46.54,62.44,67.27,11.38,1.1,33.48
18-09-2025 00:00,19-09-2025 00:00,54.67,90.15,64.89,15.77,1.27,36.37
19-09-2025 00:00,20-09-2025 00:00,53.54,113.93,66.67,13.74,1.19,41.09
20-09-2025 00:00,21-09-2025 00:00,38.74,107.74,67.08,10.19,0.95,41.16
21-09-2025 00:00,22-09-2025 00:00,35.08,107.93,69.38,8.63,0.89,42.48
22-09-2025 00:00,23-09-2025 00:00,33.31,104.75,69.03,11.91,0.89,41.98
23-09-2025 00:00,24-09-2025 00:00,29,93.39,70.71,9.14,0.87,42.7
24-09-2025 00:00,25-09-2025 00:00,29.63,91.19,70.91,13.05,0.94,42.27
25-09-2025 00:00,26-09-2025 00:00,31.45,91.89,70.62,13.46,0.9,41.91
26-09-2025 00:00,27-09-2025 00:00,37.09,103.81,69.96,13.07,0.91,42.39
27-09-2025 00:00,28-09-2025 00:00,69.63,155.95,69.96,9.38,1.2,48.55
28-09-2025 00:00,29-09-2025 00:00,33.76,74.62,72.59,9.28,1.15,37.19
29-09-2025 00:00,30-09-2025 00:00,40.73,86.65,73.08,10.14,1.17,27.24
30-09-2025 00:00,01-10-2025 00:00,43.09,85.71,71.56,11.12,1.14,24.5
01-10-2025 00:00,02-10-2025 00:00,60.09,99.4,71.52,10.29,1.16,26.62
02-10-2025 00:00,03-10-2025 00:00,53.09,94.59,70.78,10.26,0.98,24.53
03-10-2025 00:00,04-10-2025 00:00,37.85,72.82,71.01,8.42,1.13,26.01
04-10-2025 00:00,05-10-2025 00:00,71.71,118.93,70.49,9.41,1.2,33.11
05-10-2025 00:00,06-10-2025 00:00,68.65,110.23,69.41,9.88,1.18,34.67
06-10-2025 00:00,07-10-2025 00:00,34.77,55.78,67.46,10.91,0.79,29.79
07-10-2025 00:00,08-10-2025 00:00,27.66,45.91,66.6,13.38,0.88,30.52
08-10-2025 00:00,09-10-2025 00:00,42,65.95,67.21,10.21,0.78,31.39
09-10-2025 00:00,10-10-2025 00:00,41.32,89.04,66.96,11.78,0.71,36.91
10-10-2025 00:00,11-10-2025 00:00,64.99,125,69.91,10.99,1.21,26.02
11-10-2025 00:00,12-10-2025 00:00,79.18,114.64,73.72,11.57,1.36,9.94
12-10-2025 00:00,13-10-2025 00:00,66.51,101.67,75.87,12.44,1.16,12.85
13-10-2025 00:00,14-10-2025 00:00,82.31,127.56,76,15.88,1.65,10.42
14-10-2025 00:00,15-10-2025 00:00,80.52,136.24,76.17,14.83,1.84,12.44
15-10-2025 00:00,16-10-2025 00:00,100.75,161.62,84.89,11.43,2.45,18.17
16-10-2025 00:00,17-10-2025 00:00,100.17,159.73,81.68,13.69,2.08,17.55
17-10-2025 00:00,18-10-2025 00:00,112.73,189.09,76.4,13.2,1.88,17.15
18-10-2025 00:00,19-10-2025 00:00,131.26,195.61,71.82,14.3,1.95,13.72
19-10-2025 00:00,20-10-2025 00:00,162.08,237.95,75.17,17.01,2.27,13.24
20-10-2025 00:00,21-10-2025 00:00,213.75,292.74,75.61,17.54,2.07,9.86
21-10-2025 00:00,22-10-2025 00:00,275.34,271.93,74.77,16.91,2.07,5.64
22-10-2025 00:00,23-10-2025 00:00,221.46,252.57,76.87,17.04,1.95,7.8
23-10-2025 00:00,24-10-2025 00:00,154.9,188.55,78.21,9.96,1.8,14.01
24-10-2025 00:00,25-10-2025 00:00,116.62,158.29,85.04,15.63,2.05,14.21
25-10-2025 00:00,26-10-2025 00:00,143.54,198.15,90.35,12.58,2.57,16.14
26-10-2025 00:00,27-10-2025 00:00,141.19,188.18,92.3,18.07,2.74,9.33
27-10-2025 00:00,28-10-2025 00:00,156.27,208.25,86.82,17.01,2.06,6.54
28-10-2025 00:00,29-10-2025 00:00,150.32,195.66,76.38,14,1.58,14.26
29-10-2025 00:00,30-10-2025 00:00,168.66,204.89,78.42,18.69,1.99,32.37
30-10-2025 00:00,31-10-2025 00:00,199.21,249.69,63.89,15.32,1.97,12.6
31-10-2025 00:00,01-11-2025 00:00,108.92,138.33,25.45,16.62,1.44,29.74
