From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Ozone
23-06-2025 00:00,24-06-2025 00:00,9.45,18.38,1.97,13.57,0.61,28.41
24-06-2025 00:00,25-06-2025 00:00,13.02,24.33,1.06,13.55,0.53,28.41
25-06-2025 00:00,26-06-2025 00:00,16.42,24.61,4.3,13.59,0.51,28.85
26-06-2025 00:00,27-06-2025 00:00,16.03,25.83,8,11.65,0.49,28.81
27-06-2025 00:00,28-06-2025 00:00,14.35,26.87,11.56,10.72,0.49,28.82
28-06-2025 00:00,29-06-2025 00:00,16.71,26.55,12.5,11.43,0.53,29.03
29-06-2025 00:00,30-06-2025 00:00,13.43,19.75,10.81,9.9,0.72,28.33
30-06-2025 00:00,01-07-2025 00:00,16,23.95,10.57,11.31,0.44,28.4
01-07-2025 00:00,02-07-2025 00:00,14.74,20.83,9.64,10.58,0.45,28.38
02-07-2025 00:00,03-07-2025 00:00,17.35,25.53,9.67,12.92,0.46,28.5
03-07-2025 00:00,04-07-2025 00:00,12.83,21.6,6.48,12.93,0.75,28.16
04-07-2025 00:00,05-07-2025 00:00,13.82,22.97,8.54,10.63,0.47,28.53
05-07-2025 00:00,06-07-2025 00:00,13.6,21.21,7.62,44.02,0.52,28.56
06-07-2025 00:00,07-07-2025 00:00,14.02,22.87,10.27,41.07,0.57,40.82
07-07-2025 00:00,08-07-2025 00:00,17.8,29.7,12.19,24.84,0.6,28.17
08-07-2025 00:00,09-07-2025 00:00,16.73,24.81,4.32,9.31,2.14,28.09
09-07-2025 00:00,10-07-2025 00:00,15.32,28.73,6.71,28.18,1.78,28.61
10-07-2025 00:00,11-07-2025 00:00,15.28,22.15,6.91,10.12,0.63,28.1
11-07-2025 00:00,12-07-2025 00:00,16.42,24.8,6.59,9.87,1.79,29.02
12-07-2025 00:00,13-07-2025 00:00,12.14,21.45,4.95,11.25,1.95,28.34
13-07-2025 00:00,14-07-2025 00:00,10.86,18.4,4.59,14.25,3.4,28.05
14-07-2025 00:00,15-07-2025 00:00,11.73,19.72,6.01,12.49,1.81,28.36
15-07-2025 00:00,16-07-2025 00:00,13.55,21.71,8.43,9.5,2.07,28.85
16-07-2025 00:00,17-07-2025 00:00,14.46,25.31,7.03,11.59,2.3,29.36
17-07-2025 00:00,18-07-2025 00:00,10.32,20.54,5.73,9.91,1.53,28.54
18-07-2025 00:00,19-07-2025 00:00,11.97,15.95,4.16,11.85,2.16,28.09
19-07-2025 00:00,20-07-2025 00:00,9.53,14.99,2.56,12.04,1.95,28.03
20-07-2025 00:00,21-07-2025 00:00,10.7,14.39,2.13,10.96,1.51,27.95
21-07-2025 00:00,22-07-2025 00:00,10.6,13.16,2.14,12.77,1.96,27.86
22-07-2025 00:00,23-07-2025 00:00,12.61,18.94,3.69,15.38,1.1,28.04
23-07-2025 00:00,24-07-2025 00:00,11.73,21.02,4.32,13.07,1.98,28.11
24-07-2025 00:00,25-07-2025 00:00,12.47,18.73,4.78,8.4,2.16,28.19
25-07-2025 00:00,26-07-2025 00:00,13.57,20.74,3.94,10.12,2.44,28.13
26-07-2025 00:00,27-07-2025 00:00,13.28,16.02,4.05,10.38,2.63,28.26
27-07-2025 00:00,28-07-2025 00:00,11.82,13.47,3.86,10.64,0.93,28
28-07-2025 00:00,29-07-2025 00:00,10.52,12.57,3.75,10.22,2.33,27.92
29-07-2025 00:00,30-07-2025 00:00,14.05,19.24,4.41,10.55,1.03,28.15
30-07-2025 00:00,31-07-2025 00:00,12.33,17.7,4.84,10.79,1.35,28.13
31-07-2025 00:00,01-08-2025 00:00,15.07,21.76,4.41,11.87,2.36,28.57
01-08-2025 00:00,02-08-2025 00:00,18.87,28.08,5.1,10.68,1.46,28.72
02-08-2025 00:00,03-08-2025 00:00,18.17,21.84,5.93,14.46,1.83,28.58
03-08-2025 00:00,04-08-2025 00:00,16.72,20.9,4.47,11.43,1.9,28.16
04-08-2025 00:00,05-08-2025 00:00,15.25,21.51,3.08,10.56,1.44,28.47
05-08-2025 00:00,06-08-2025 00:00,14.23,22.92,5.52,22.35,1.67,28.2
06-08-2025 00:00,07-08-2025 00:00,None,20.41,None,None,1.32,28.57
07-08-2025 00:00,08-08-2025 00:00,None,23.7,None,None,1.95,29.07
08-08-2025 00:00,09-08-2025 00:00,None,20.37,None,None,1.2,28.14
09-08-2025 00:00,10-08-2025 00:00,17.75,25.14,4.39,12.47,2.27,28.36
10-08-2025 00:00,11-08-2025 00:00,11.42,16.45,2.74,10.32,2.04,28.05
11-08-2025 00:00,12-08-2025 00:00,9.77,32.76,3,11.48,1.46,27.87
12-08-2025 00:00,13-08-2025 00:00,12.34,65.76,3.12,10.97,1.97,27.83
13-08-2025 00:00,14-08-2025 00:00,11.26,65.74,1.03,9.94,1.36,27.84
14-08-2025 00:00,15-08-2025 00:00,13.36,65.89,4,11.42,1.89,28.43
15-08-2025 00:00,16-08-2025 00:00,10.85,65.74,3.98,11.33,1.87,28.01
16-08-2025 00:00,17-08-2025 00:00,8.66,65.77,1.79,10.89,1.83,27.69
17-08-2025 00:00,18-08-2025 00:00,12.19,65.84,0.88,10.22,2.53,27.85
18-08-2025 00:00,19-08-2025 00:00,10.21,65.87,2.98,13.44,1.43,27.84
19-08-2025 00:00,20-08-2025 00:00,12.32,65.86,8.1,8.73,0.58,28.19
20-08-2025 00:00,21-08-2025 00:00,15.99,65.69,6.37,24.71,3.04,28.64
21-08-2025 00:00,22-08-2025 00:00,13.86,65.76,6.83,7.57,0.94,28.64
22-08-2025 00:00,23-08-2025 00:00,12.33,65.69,5.02,12.51,0.81,28.24
23-08-2025 00:00,24-08-2025 00:00,13.29,65.77,5.03,13,1.37,27.92
24-08-2025 00:00,25-08-2025 00:00,None,65.84,None,None,0.74,28.37
25-08-2025 00:00,26-08-2025 00:00,None,65.73,None,None,0.49,28.25
26-08-2025 00:00,27-08-2025 00:00,15.01,65.78,None,None,0.57,29.04
27-08-2025 00:00,28-08-2025 00:00,16.82,65.78,None,None,0.92,28.19
28-08-2025 00:00,29-08-2025 00:00,18.73,65.78,4.83,13.59,0.84,28.12
29-08-2025 00:00,30-08-2025 00:00,16.38,65.85,4.1,13.09,0.87,28
30-08-2025 00:00,31-08-2025 00:00,None,65.85,None,None,0.7,28.39
31-08-2025 00:00,01-09-2025 00:00,None,65.83,None,None,0.79,27.89
01-09-2025 00:00,02-09-2025 00:00,39.11,65.87,3.96,14.8,0.96,28.05
02-09-2025 00:00,03-09-2025 00:00,18.72,65.76,3.98,11.82,0.58,28.09
03-09-2025 00:00,04-09-2025 00:00,13.48,65.88,3.69,12.71,0.75,27.98
04-09-2025 00:00,05-09-2025 00:00,13.23,65.88,4.74,12.45,1.12,28.42
05-09-2025 00:00,06-09-2025 00:00,None,65.84,None,None,0.69,28.38
06-09-2025 00:00,07-09-2025 00:00,None,65.76,None,None,0.67,29.2
07-09-2025 00:00,08-09-2025 00:00,None,65.81,None,None,0.94,28.29
08-09-2025 00:00,09-09-2025 00:00,None,65.84,None,None,0.75,28.96
09-09-2025 00:00,10-09-2025 00:00,None,65.74,None,None,0.88,29.1
10-09-2025 00:00,11-09-2025 00:00,21.8,65.78,7.2,11.4,0.78,29.22
11-09-2025 00:00,12-09-2025 00:00,20.22,65.68,3.59,14.87,0.59,27.98
12-09-2025 00:00,13-09-2025 00:00,28.31,65.73,4.67,12.9,0.26,28.63
13-09-2025 00:00,14-09-2025 00:00,31.42,65.86,2.62,13.11,1.04,28.39
14-09-2025 00:00,15-09-2025 00:00,14.02,65.71,2.07,10.73,0.67,27.79
15-09-2025 00:00,16-09-2025 00:00,None,65.93,None,None,0.9,28.39
16-09-2025 00:00,17-09-2025 00:00,None,65.8,None,None,0.57,28.05
17-09-2025 00:00,18-09-2025 00:00,None,65.81,None,None,0.64,28.37
18-09-2025 00:00,19-09-2025 00:00,None,65.78,None,None,0.77,28.1
19-09-2025 00:00,20-09-2025 00:00,11.46,65.85,1.91,12.13,0.58,27.8
20-09-2025 00:00,21-09-2025 00:00,15.5,65.78,0.31,12.22,0.63,27.7
21-09-2025 00:00,22-09-2025 00:00,None,65.91,None,None,0.55,27.85
22-09-2025 00:00,23-09-2025 00:00,23.18,65.84,3.08,12.47,0.47,27.74
23-09-2025 00:00,24-09-2025 00:00,15.05,65.89,3.66,12.65,0.59,27.95
24-09-2025 00:00,25-09-2025 00:00,20.67,72.66,3.53,12.28,0.49,27.94
25-09-2025 00:00,26-09-2025 00:00,17.79,54.22,6.01,12.07,0.7,28.37
26-09-2025 00:00,27-09-2025 00:00,11.56,41.29,3.66,12.78,0.71,27.84
27-09-2025 00:00,28-09-2025 00:00,11.33,None,5.52,11.67,1.23,28.45
28-09-2025 00:00,29-09-2025 00:00,12.53,None,5.79,11.84,0.63,28.48
29-09-2025 00:00,30-09-2025 00:00,13.77,55.65,6.24,13.09,0.72,28.57
30-09-2025 00:00,01-10-2025 00:00,21.62,62.37,3.27,14.25,0.76,28.22
01-10-2025 00:00,02-10-2025 00:00,20.77,84.25,2.24,14.97,0.7,28.07
02-10-2025 00:00,03-10-2025 00:00,15.32,50.74,3.21,14.78,0.39,27.9
03-10-2025 00:00,04-10-2025 00:00,17.63,46.46,3.79,13.12,0.79,28.22
04-10-2025 00:00,05-10-2025 00:00,11.8,35.65,3.83,11.48,0.66,28.15
05-10-2025 00:00,06-10-2025 00:00,13.56,46.69,3.43,12.47,0.68,28.4
06-10-2025 00:00,07-10-2025 00:00,13.4,46.22,2.99,12.82,0.66,28.01
07-10-2025 00:00,08-10-2025 00:00,21.77,63.58,6.26,3.49,0.52,28.61
08-10-2025 00:00,09-10-2025 00:00,14.34,55.86,3.99,10.68,0.53,28.03
09-10-2025 00:00,10-10-2025 00:00,70.97,62.54,4.38,11.5,0.45,28.54
10-10-2025 00:00,11-10-2025 00:00,27.07,46.03,5.26,11.68,0.69,28.11
11-10-2025 00:00,12-10-2025 00:00,23.22,53.27,4.21,15.61,0.53,28.33
12-10-2025 00:00,13-10-2025 00:00,30.46,66.24,3.38,10.8,0.36,28.19
13-10-2025 00:00,14-10-2025 00:00,27.45,60.38,4.91,10.8,0.52,28.33
14-10-2025 00:00,15-10-2025 00:00,None,41.61,1.74,11.61,0.67,18.36
15-10-2025 00:00,16-10-2025 00:00,None,36.65,2.73,28.5,0.42,10.78
16-10-2025 00:00,17-10-2025 00:00,None,22.7,None,None,0.38,10.79
17-10-2025 00:00,18-10-2025 00:00,29.04,46.79,1.31,15.14,0.34,10.74
18-10-2025 00:00,19-10-2025 00:00,29.73,71.43,4.13,8.66,0.27,10.82
19-10-2025 00:00,20-10-2025 00:00,45.45,79.92,13.19,11.5,0.4,10.36
20-10-2025 00:00,21-10-2025 00:00,137.87,130.16,17.01,22.25,1.11,15.8
21-10-2025 00:00,22-10-2025 00:00,46.18,93.05,11.22,15.83,0.65,9.82
22-10-2025 00:00,23-10-2025 00:00,9.46,40.54,9.82,10.75,0.45,9.67
23-10-2025 00:00,24-10-2025 00:00,10.82,52.16,11.56,13.59,0.56,9.85
24-10-2025 00:00,25-10-2025 00:00,14.23,52.39,11.15,11.43,0.48,9.71
25-10-2025 00:00,26-10-2025 00:00,18.23,65.59,11.15,11.68,0.49,9.79
26-10-2025 00:00,27-10-2025 00:00,13.41,62.88,8.8,11.28,0.58,9.73
27-10-2025 00:00,28-10-2025 00:00,10.77,35.39,8.1,9.54,0.43,9.67
28-10-2025 00:00,29-10-2025 00:00,13.55,38.47,12.06,11.3,0.51,9.68
29-10-2025 00:00,30-10-2025 00:00,13.56,116.25,16.12,10.77,0.56,9.86
30-10-2025 00:00,31-10-2025 00:00,12.13,65.25,8.78,12.41,0.45,9.94
31-10-2025 00:00,01-11-2025 00:00,50.33,92.49,9.22,12.95,0.49,10.1
01-11-2025 00:00,02-11-2025 00:00,52.85,142.18,6.97,22.05,0.31,10.04
02-11-2025 00:00,03-11-2025 00:00,16.66,67.52,7.81,7.24,0.42,9.86
03-11-2025 00:00,04-11-2025 00:00,None,72.15,None,None,0.39,9.98
04-11-2025 00:00,05-11-2025 00:00,20.99,79.79,10.26,8.83,0.46,10.14
05-11-2025 00:00,06-11-2025 00:00,28.45,97.89,13.27,12.62,0.47,10.24
06-11-2025 00:00,07-11-2025 00:00,23.67,126.5,11.3,10.81,0.58,9.88
07-11-2025 00:00,08-11-2025 00:00,31.45,77.82,11.98,11.35,0.55,9.98
08-11-2025 00:00,09-11-2025 00:00,37.51,91.53,10.97,13.6,0.47,10.02
09-11-2025 00:00,10-11-2025 00:00,35.2,111.29,12.27,11.7,0.59,10.05
10-11-2025 00:00,11-11-2025 00:00,33.19,125.3,12.14,10.36,0.48,10.1
